x	rho	u	p	e	rho_Ex	u_Ex	p_Ex	e_Ex
0.0025	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0075	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0125	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0175	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0225	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0275	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0325	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0375	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0425	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0475	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0525	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0575	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0625	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0675	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0725	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0775	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0825	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0875	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0925	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.0975	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1025	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1075	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1125	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1175	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1225	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1275	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1325	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1375	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1425	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1475	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1525	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1575	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1625	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1675	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1725	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1775	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1825	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1875	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1925	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.1975	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2025	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2075	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2125	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2175	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2225	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2275	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2325	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2375	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2425	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2475	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2525	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2575	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2625	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2675	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2725	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2775	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2825	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2875	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2925	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.2975	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3025	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3075	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3125	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3175	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3225	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3275	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3325	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3375	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3425	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3475	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3525	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3575	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3625	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3675	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3725	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3775	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3825	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3875	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3925	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.3975	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4025	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4075	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4125	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4175	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4225	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4275	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4325	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4375	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4425	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4475	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4525	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4575	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4625	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4675	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4725	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4775	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4825	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4875	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4925	5.99924	19.5975	460.894	192.0635.99924	19.5975	460.894	192.063
0.4975	5.99924	19.5975	460.894	192.0645.99924	19.5975	460.894	192.063
0.5025	5.99924	19.5975	460.894	192.0645.99924	19.5975	460.894	192.063
0.5075	5.99921	19.5975	460.893	192.0645.99924	19.5975	460.894	192.063
0.5125	5.9987	19.5981	460.859	192.0665.99924	19.5975	460.894	192.063
0.5175	5.99648	19.6035	460.523	191.9975.99924	19.5975	460.894	192.063
0.5225	6.00039	19.6151	459.834	191.5855.99924	19.5975	460.894	192.063
0.5275	6.14827	19.4371	470.647	191.3745.99924	19.5975	460.894	192.063
0.5325	8.08973	15.6981	751.078	232.10914.2834	8.68855	1691.86	296.124
0.5375	11.4354	11.3788	1248.44	272.93314.2834	8.68855	1691.86	296.124
0.5425	13.4125	9.49413	1550.27	288.9614.2834	8.68855	1691.86	296.124
0.5475	14.0569	8.90152	1654.15	294.18814.2834	8.68855	1691.86	296.124
0.5525	14.2289	8.74199	1682.8	295.66614.2834	8.68855	1691.86	296.124
0.5575	14.2702	8.70231	1689.87	296.0514.2834	8.68855	1691.86	296.124
0.5625	14.2794	8.69242	1691.51	296.14614.2834	8.68855	1691.86	296.124
0.5675	14.2812	8.68969	1691.87	296.1714.2834	8.68855	1691.86	296.124
0.5725	14.2817	8.68869	1691.92	296.1714.2834	8.68855	1691.86	296.124
0.5775	14.2823	8.68825	1691.89	296.15114.2834	8.68855	1691.86	296.124
0.5825	14.2836	8.68813	1691.86	296.11914.2834	8.68855	1691.86	296.124
0.5875	14.2851	8.68816	1691.87	296.09114.2834	8.68855	1691.86	296.124
0.5925	14.2861	8.68828	1691.92	296.07714.2834	8.68855	1691.86	296.124
0.5975	14.2865	8.68838	1691.95	296.07414.2834	8.68855	1691.86	296.124
0.6025	14.2865	8.68839	1691.96	296.07714.2834	8.68855	1691.86	296.124
0.6075	14.286	8.68821	1691.95	296.08514.2834	8.68855	1691.86	296.124
0.6125	14.2848	8.68762	1691.86	296.09414.2834	8.68855	1691.86	296.124
0.6175	14.2836	8.68672	1691.72	296.09414.2834	8.68855	1691.86	296.124
0.6225	14.2828	8.68583	1691.57	296.08614.2834	8.68855	1691.86	296.124
0.6275	14.2824	8.68526	1691.49	296.07814.2834	8.68855	1691.86	296.124
0.6325	14.2825	8.68492	1691.44	296.06914.2834	8.68855	1691.86	296.124
0.6375	14.2831	8.68469	1691.43	296.05414.2834	8.68855	1691.86	296.124
0.6425	14.2841	8.68496	1691.49	296.04414.2834	8.68855	1691.86	296.124
0.6475	14.2857	8.68598	1691.7	296.04814.2834	8.68855	1691.86	296.124
0.6525	14.2876	8.68755	1692	296.05914.2834	8.68855	1691.86	296.124
0.6575	14.2895	8.68901	1692.28	296.07114.2834	8.68855	1691.86	296.124
0.6625	14.2907	8.68993	1692.46	296.07714.2834	8.68855	1691.86	296.124
0.6675	14.2915	8.69034	1692.55	296.07714.2834	8.68855	1691.86	296.124
0.6725	14.2918	8.69038	1692.57	296.07314.2834	8.68855	1691.86	296.124
0.6775	14.292	8.6902	1692.55	296.06514.2834	8.68855	1691.86	296.124
