x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.005	1	1.2888e-12	1	2.5	1	0	1	2.5
0.015	1	9.97751e-12	1	2.5	1	0	1	2.5
0.025	1	6.70057e-11	1	2.5	1	0	1	2.5
0.035	1	4.12978e-10	1	2.5	1	0	1	2.5
0.045	1	2.33966e-09	1	2.5	1	0	1	2.5
0.055	1	1.22029e-08	1	2.5	1	0	1	2.5
0.065	1	5.8667e-08	1	2.5	1	0	1	2.5
0.075	1	2.60222e-07	1	2.5	1	0	1	2.5
0.085	0.999999	1.06557e-06	0.999999	2.5	1	0	1	2.5
0.095	0.999997	4.02926e-06	0.999995	2.5	1	0	1	2.5
0.105	0.999988	1.40687e-05	0.999983	2.49999	1	0	1	2.5
0.115	0.999962	4.53402e-05	0.999946	2.49996	1	0	1	2.5
0.125	0.999886	0.000134765	0.999841	2.49989	1	0	1	2.5
0.135	0.999688	0.00036903	0.999563	2.49969	1	0	1	2.5
0.145	0.999214	0.000929773	0.9989	2.49921	1	0	1	2.5
0.155	0.998182	0.00215282	0.997456	2.49818	1	0	1	2.5
0.165	0.996136	0.00457798	0.994596	2.49613	1	0	1	2.5
0.175	0.99246	0.0089453	0.989463	2.49245	1	0	1	2.5
0.185	0.986464	0.0160963	0.981106	2.48642	1	0	1	2.5
0.195	0.977551	0.0267863	0.968726	2.47743	1	0	1	2.5
0.205	0.965401	0.0414828	0.951921	2.46509	0.997737	0.00267996	0.996833	2.49774
0.215	0.950056	0.0602542	0.930819	2.44938	0.969932	0.0360133	0.958159	2.46966
0.225	0.931876	0.0828086	0.905996	2.43057	0.942749	0.0693466	0.920778	2.44173
0.235	0.911382	0.108663	0.878243	2.4091	0.91618	0.10268	0.884653	2.41397
0.245	0.889016	0.137415	0.84824	2.38533	0.890213	0.136013	0.849751	2.38637
0.255	0.865347	0.16852	0.816807	2.35977	0.864839	0.169347	0.816036	2.35892
0.265	0.84175	0.200254	0.785769	2.33374	0.840046	0.20268	0.783473	2.33164
0.275	0.818526	0.232129	0.7556	2.30781	0.815825	0.236013	0.752031	2.30451
0.285	0.795759	0.264111	0.726341	2.28191	0.792166	0.269347	0.721677	2.27754
0.295	0.773445	0.296166	0.697989	2.2561	0.769059	0.30268	0.692379	2.25073
0.305	0.751582	0.328279	0.670536	2.23042	0.746495	0.336013	0.664106	2.22408
0.315	0.730185	0.360445	0.643975	2.20483	0.724463	0.369347	0.636829	2.19759
0.325	0.709258	0.392657	0.618287	2.17934	0.702955	0.40268	0.610518	2.17126
0.335	0.688791	0.42491	0.593453	2.15397	0.68196	0.436013	0.585144	2.14508
0.345	0.668769	0.457199	0.569457	2.12875	0.66147	0.469347	0.560679	2.11906
0.355	0.649196	0.489516	0.546277	2.10367	0.641476	0.50268	0.537097	2.09321
0.365	0.630086	0.521853	0.523895	2.07867	0.621968	0.536013	0.51437	2.06751
0.375	0.61142	0.554199	0.502295	2.0538	0.602938	0.569347	0.492472	2.04197
0.385	0.593175	0.586545	0.48146	2.02916	0.584376	0.60268	0.471378	2.01659
0.395	0.575386	0.618878	0.461379	2.00465	0.566274	0.636013	0.451063	1.99136
0.405	0.558061	0.651179	0.442041	1.98025	0.548624	0.669347	0.431504	1.9663
0.415	0.541176	0.683424	0.423437	1.9561	0.531417	0.70268	0.412676	1.9414
0.425	0.524741	0.715575	0.405562	1.9322	0.514644	0.736013	0.394556	1.91665
0.435	0.508791	0.747569	0.388421	1.90855	0.498297	0.769347	0.377123	1.89206
0.445	0.493361	0.779308	0.372032	1.88519	0.482368	0.80268	0.360355	1.86763
0.455	0.478509	0.810606	0.356453	1.86231	0.466849	0.836013	0.344229	1.84336
0.465	0.464381	0.841087	0.341819	1.84019	0.451733	0.869347	0.328726	1.81925
0.475	0.451294	0.869974	0.32843	1.81938	0.43701	0.90268	0.313826	1.7953
0.485	0.439893	0.895693	0.316892	1.80096	0.426319	0.927453	0.30313	1.7776
0.495	0.431273	0.91551	0.308244	1.78683	0.426319	0.927453	0.30313	1.7776
0.505	0.426652	0.926303	0.303624	1.77911	0.426319	0.927453	0.30313	1.7776
0.515	0.425713	0.928451	0.302716	1.7777	0.426319	0.927453	0.30313	1.7776
0.525	0.426466	0.926641	0.30349	1.7791	0.426319	0.927453	0.30313	1.7776
0.535	0.426249	0.927086	0.303298	1.77888	0.426319	0.927453	0.30313	1.7776
0.545	0.426202	0.92713	0.303279	1.77896	0.426319	0.927453	0.30313	1.7776
0.555	0.426099	0.927304	0.303201	1.77893	0.426319	0.927453	0.30313	1.7776
0.565	0.425981	0.927527	0.303101	1.77884	0.426319	0.927453	0.30313	1.7776
0.575	0.425916	0.927623	0.303057	1.77885	0.426319	0.927453	0.30313	1.7776
0.585	0.425873	0.927636	0.303055	1.77903	0.426319	0.927453	0.30313	1.7776
0.595	0.425822	0.927613	0.303072	1.77933	0.426319	0.927453	0.30313	1.7776
0.605	0.425743	0.927611	0.303078	1.7797	0.426319	0.927453	0.30313	1.7776
0.615	0.425646	0.927619	0.303081	1.78012	0.426319	0.927453	0.30313	1.7776
0.625	0.425537	0.927634	0.303075	1.78055	0.426319	0.927453	0.30313	1.7776
0.635	0.425408	0.927653	0.303059	1.78099	0.426319	0.927453	0.30313	1.7776
0.645	0.425268	0.927587	0.303087	1.78174	0.426319	0.927453	0.30313	1.7776
0.655	0.425033	0.927502	0.303118	1.78291	0.426319	0.927453	0.30313	1.7776
0.665	0.424596	0.927451	0.303141	1.78488	0.426319	0.927453	0.30313	1.7776
0.675	0.423789	0.927524	0.303115	1.78813	0.426319	0.927453	0.30313	1.7776
0.685	0.4226	0.927608	0.303087	1.79299	0.426319	0.927453	0.30313	1.7776
0.695	0.421671	0.927591	0.3031	1.79701	0.426319	0.927453	0.30313	1.7776
0.705	0.42132	0.927488	0.303142	1.79876	0.426319	0.927453	0.30313	1.7776
0.715	0.421273	0.927384	0.303171	1.79914	0.426319	0.927453	0.30313	1.7776
0.725	0.421236	0.927459	0.303142	1.79912	0.426319	0.927453	0.30313	1.7776
0.735	0.266763	0.927564	0.30311	2.84063	0.265574	0.927453	0.30313	2.85354
0.745	0.266755	0.927614	0.303098	2.8406	0.265574	0.927453	0.30313	2.85354
0.755	0.26665	0.927585	0.30311	2.84183	0.265574	0.927453	0.30313	2.85354
0.765	0.266352	0.927461	0.30316	2.84549	0.265574	0.927453	0.30313	2.85354
0.775	0.265912	0.927402	0.303188	2.85045	0.265574	0.927453	0.30313	2.85354
0.785	0.26563	0.927462	0.303175	2.85336	0.265574	0.927453	0.30313	2.85354
0.795	0.26548	0.927565	0.303138	2.85462	0.265574	0.927453	0.30313	2.85354
0.805	0.265418	0.92763	0.303105	2.85498	0.265574	0.927453	0.30313	2.85354
0.815	0.26541	0.927645	0.303092	2.85495	0.265574	0.927453	0.30313	2.85354
0.825	0.265463	0.927471	0.303155	2.85496	0.265574	0.927453	0.30313	2.85354
0.835	0.26552	0.927385	0.303199	2.85477	0.265574	0.927453	0.30313	2.85354
0.845	0.26555	0.927453	0.303194	2.8544	0.265574	0.927453	0.30313	2.85354
0.855	0.265553	0.927576	0.303173	2.85417	0.265574	0.927453	0.30313	2.85354
0.865	0.265542	0.927707	0.303134	2.85393	0.265574	0.927453	0.30313	2.85354
0.875	0.265547	0.927772	0.303106	2.8536	0.265574	0.927453	0.30313	2.85354
0.885	0.265604	0.92755	0.303175	2.85363	0.265574	0.927453	0.30313	2.85354
0.895	0.265612	0.927543	0.303187	2.85367	0.265574	0.927453	0.30313	2.85354
0.905	0.265491	0.928077	0.303028	2.85347	0.265574	0.927453	0.30313	2.85354
0.915	0.265708	0.926885	0.303358	2.85425	0.265574	0.927453	0.30313	2.85354
