x	rho	u	p	e	rho_Ex	u_Ex	p_Ex	e_Ex
0.11375	1	1.77008e-15	1	2.5	1	0	1	2.5
0.11625	1	4.87049e-15	1	2.5	1	0	1	2.5
0.11875	1	6.80368e-15	1	2.5	1	0	1	2.5
0.12125	1	-1.27498e-14	1	2.5	1	0	1	2.5
0.12375	1	-6.22539e-14	1	2.5	1	0	1	2.5
0.12625	1	-1.42927e-13	1	2.5	1	0	1	2.5
0.12875	1	-1.76671e-13	1	2.5	1	0	1	2.5
0.13125	1	5.29379e-13	1	2.5	1	0	1	2.5
0.13375	1	2.63658e-12	1	2.5	1	0	1	2.5
0.13625	1	7.9213e-12	1	2.5	1	0	1	2.5
0.13875	1	2.12136e-11	1	2.5	1	0	1	2.5
0.14125	1	5.4573e-11	1	2.5	1	0	1	2.5
0.14375	1	1.37767e-10	1	2.5	1	0	1	2.5
0.14625	1	3.43143e-10	1	2.5	1	0	1	2.5
0.14875	1	8.44635e-10	1	2.5	1	0	1	2.5
0.15125	1	2.05618e-09	1	2.5	1	0	1	2.5
0.15375	1	4.95304e-09	1	2.5	1	0	1	2.5
0.15625	1	1.18112e-08	1	2.5	1	0	1	2.5
0.15875	1	2.78948e-08	1	2.5	1	0	1	2.5
0.16125	1	6.52779e-08	1	2.5	1	0	1	2.5
0.16375	1	1.51442e-07	1	2.5	1	0	1	2.5
0.16625	1	3.48504e-07	1	2.5	1	0	1	2.5
0.16875	0.999999	7.95974e-07	0.999999	2.5	1	0	1	2.5
0.17125	0.999998	1.80545e-06	0.999998	2.5	1	0	1	2.5
0.17375	0.999997	4.06952e-06	0.999995	2.5	1	0	1	2.5
0.17625	0.999992	9.12113e-06	0.999989	2.49999	1	0	1	2.5
0.17875	0.999983	2.03414e-05	0.999976	2.49998	1	0	1	2.5
0.18125	0.999962	4.51667e-05	0.999947	2.49996	1	0	1	2.5
0.18375	0.999916	9.99211e-05	0.999882	2.49992	1	0	1	2.5
0.18625	0.999814	0.000220371	0.999739	2.49981	1	0	1	2.5
0.18875	0.99959	0.000484651	0.999427	2.49959	1	0	1	2.5
0.19125	0.99909	0.00107675	0.998727	2.49909	1	0	1	2.5
0.19375	0.998069	0.0022866	0.997298	2.49807	1	0	1	2.5
0.19625	0.996379	0.00428999	0.994935	2.49638	1	0	1	2.5
0.19875	0.993962	0.00716066	0.991558	2.49395	1	0	1	2.5
0.20125	0.99081	0.0109121	0.987159	2.49079	1	0	1	2.5
0.20375	0.986973	0.0154912	0.981812	2.48693	1	0	1	2.5
0.20625	0.982539	0.0208016	0.975643	2.48245	0.994227	0.00684663	0.991927	2.49422
0.20875	0.977611	0.0267262	0.9688	2.47747	0.987236	0.01518	0.982176	2.48719
0.21125	0.972292	0.033147	0.96143	2.47207	0.980285	0.0235133	0.972508	2.48017
0.21375	0.966676	0.0399573	0.953666	2.46635	0.973373	0.0318466	0.962922	2.47316
0.21625	0.960841	0.0470674	0.945617	2.46039	0.9665	0.04018	0.953416	2.46616
0.21875	0.954848	0.0544064	0.937371	2.45424	0.959666	0.0485133	0.943991	2.45917
0.22125	0.948744	0.0619201	0.928992	2.44795	0.95287	0.0568466	0.934646	2.45219
0.22375	0.942562	0.0695682	0.920529	2.44156	0.946113	0.06518	0.925381	2.44522
0.22625	0.936328	0.0773225	0.912017	2.43509	0.939395	0.0735133	0.916194	2.43826
0.22875	0.930057	0.0851636	0.903478	2.42855	0.932715	0.0818466	0.907086	2.43131
0.23125	0.923761	0.0930797	0.894926	2.42197	0.926072	0.09018	0.898055	2.42436
0.23375	0.917445	0.101063	0.886373	2.41533	0.919468	0.0985133	0.889101	2.41743
0.23625	0.911119	0.109105	0.877828	2.40865	0.912902	0.106847	0.880225	2.41051
0.23875	0.904795	0.117189	0.869309	2.40195	0.906372	0.11518	0.871424	2.4036
0.24125	0.898483	0.125301	0.860832	2.39524	0.899881	0.123513	0.862698	2.3967
0.24375	0.892188	0.133438	0.8524	2.38851	0.893427	0.131847	0.854048	2.38981
0.24625	0.885913	0.141596	0.844018	2.38178	0.887009	0.14018	0.845472	2.38293
0.24875	0.879659	0.149771	0.835689	2.37504	0.880629	0.148513	0.83697	2.37606
0.25125	0.873429	0.157962	0.827415	2.36829	0.874285	0.156847	0.828542	2.3692
0.25375	0.867225	0.166166	0.819198	2.36155	0.867978	0.16518	0.820186	2.36235
0.25625	0.861047	0.174381	0.81104	2.35481	0.861708	0.173513	0.811903	2.3555
0.25875	0.854897	0.182607	0.802942	2.34807	0.855474	0.181847	0.803691	2.34867
0.26125	0.848775	0.190841	0.794904	2.34133	0.849276	0.19018	0.795551	2.34185
0.26375	0.842683	0.199084	0.786928	2.33459	0.843113	0.198513	0.787482	2.33504
0.26625	0.836621	0.207333	0.779014	2.32786	0.836987	0.206847	0.779482	2.32824
0.26875	0.830589	0.215588	0.771162	2.32113	0.830897	0.21518	0.771553	2.32145
0.27125	0.824588	0.223849	0.763373	2.31441	0.824841	0.223513	0.763693	2.31467
0.27375	0.818618	0.232115	0.755648	2.30769	0.818822	0.231847	0.755901	2.30789
0.27625	0.81268	0.240385	0.747985	2.30098	0.812837	0.24018	0.748178	2.30113
0.27875	0.806774	0.248658	0.740386	2.29428	0.806888	0.248513	0.740522	2.29438
0.28125	0.8009	0.256936	0.732849	2.28758	0.800973	0.256847	0.732934	2.28764
0.28375	0.795058	0.265216	0.725376	2.28089	0.795093	0.26518	0.725413	2.2809
0.28625	0.789248	0.273499	0.717966	2.27421	0.789248	0.273513	0.717957	2.27418
0.28875	0.78347	0.281784	0.710619	2.26754	0.783437	0.281847	0.710568	2.26747
0.29125	0.777725	0.290072	0.703334	2.26087	0.77766	0.29018	0.703244	2.26077
0.29375	0.772012	0.298361	0.696112	2.25421	0.771918	0.298513	0.695984	2.25408
0.29625	0.766331	0.306653	0.688952	2.24757	0.766209	0.306847	0.688789	2.24739
0.29875	0.760683	0.314945	0.681854	2.24093	0.760534	0.31518	0.681658	2.24072
0.30125	0.755068	0.32324	0.674817	2.23429	0.754893	0.323513	0.67459	2.23406
0.30375	0.749485	0.331535	0.667842	2.22767	0.749286	0.331847	0.667585	2.2274
0.30625	0.743934	0.339831	0.660928	2.22106	0.743712	0.34018	0.660643	2.22076
0.30875	0.738416	0.348129	0.654075	2.21445	0.738171	0.348513	0.653762	2.21413
0.31125	0.73293	0.356426	0.647282	2.20786	0.732663	0.356847	0.646943	2.20751
0.31375	0.727476	0.364725	0.640549	2.20127	0.727188	0.36518	0.640185	2.20089
0.31625	0.722054	0.373024	0.633876	2.1947	0.721746	0.373513	0.633488	2.19429
0.31875	0.716665	0.381324	0.627262	2.18813	0.716337	0.381847	0.626851	2.1877
0.32125	0.711307	0.389623	0.620707	2.18157	0.71096	0.39018	0.620273	2.18111
0.32375	0.705982	0.397923	0.614211	2.17502	0.705615	0.398513	0.613755	2.17454
0.32625	0.700688	0.406224	0.607773	2.16849	0.700302	0.406847	0.607295	2.16797
0.32875	0.695426	0.414524	0.601393	2.16196	0.695022	0.41518	0.600894	2.16142
0.33125	0.690196	0.422824	0.59507	2.15544	0.689773	0.423513	0.594551	2.15488
0.33375	0.684998	0.431123	0.588805	2.14893	0.684557	0.431847	0.588265	2.14834
0.33625	0.679831	0.439423	0.582597	2.14243	0.679372	0.44018	0.582037	2.14182
0.33875	0.674695	0.447722	0.576445	2.13595	0.674218	0.448513	0.575865	2.13531
0.34125	0.669591	0.456021	0.570349	2.12947	0.669095	0.456847	0.569749	2.1288
0.34375	0.664518	0.464319	0.564309	2.123	0.664004	0.46518	0.563689	2.12231
0.34625	0.659476	0.472617	0.558324	2.11654	0.658944	0.473513	0.557684	2.11582
0.34875	0.654466	0.480914	0.552394	2.1101	0.653915	0.481847	0.551734	2.10935
0.35125	0.649486	0.48921	0.546519	2.10366	0.648916	0.49018	0.545839	2.10288
0.35375	0.644537	0.497506	0.540698	2.09723	0.643949	0.498513	0.539997	2.09643
0.35625	0.639619	0.5058	0.53493	2.09082	0.639011	0.506847	0.53421	2.08999
0.35875	0.634731	0.514094	0.529217	2.08441	0.634104	0.51518	0.528475	2.08355
0.36125	0.629874	0.522386	0.523556	2.07802	0.629227	0.523513	0.522794	2.07713
0.36375	0.625048	0.530677	0.517948	2.07164	0.62438	0.531847	0.517165	2.07071
0.36625	0.620252	0.538967	0.512393	2.06526	0.619563	0.54018	0.511588	2.06431
0.36875	0.615486	0.547256	0.50689	2.0589	0.614776	0.548513	0.506062	2.05791
0.37125	0.61075	0.555543	0.501438	2.05255	0.610019	0.556847	0.500588	2.05153
0.37375	0.606045	0.563828	0.496038	2.04621	0.605291	0.56518	0.495165	2.04515
0.37625	0.601369	0.572112	0.490689	2.03988	0.600592	0.573513	0.489792	2.03879
0.37875	0.596724	0.580394	0.48539	2.03356	0.595923	0.581847	0.484469	2.03243
0.38125	0.592108	0.588674	0.480142	2.02726	0.591282	0.59018	0.479196	2.02609
0.38375	0.587522	0.596952	0.474944	2.02096	0.586671	0.598513	0.473972	2.01975
0.38625	0.582965	0.605228	0.469795	2.01468	0.582088	0.606847	0.468797	2.01343
0.38875	0.578438	0.613501	0.464696	2.00841	0.577534	0.61518	0.46367	2.00711
0.39125	0.573941	0.621772	0.459646	2.00215	0.573009	0.623513	0.458592	2.0008
0.39375	0.569473	0.630041	0.454644	1.9959	0.568512	0.631847	0.453561	1.99451
0.39625	0.565034	0.638307	0.449691	1.98966	0.564043	0.64018	0.448578	1.98822
0.39875	0.560625	0.646569	0.444786	1.98344	0.559603	0.648513	0.443641	1.98195
0.40125	0.556245	0.654829	0.439929	1.97723	0.55519	0.656847	0.438752	1.97568
0.40375	0.551895	0.663084	0.43512	1.97103	0.550806	0.66518	0.433908	1.96942
0.40625	0.547574	0.671335	0.430358	1.96484	0.546449	0.673513	0.429111	1.96318
0.40875	0.543282	0.679582	0.425643	1.95867	0.54212	0.681847	0.424359	1.95694
0.41125	0.53902	0.687824	0.420976	1.95251	0.537818	0.69018	0.419652	1.95072
0.41375	0.534788	0.69606	0.416356	1.94636	0.533544	0.698513	0.41499	1.9445
0.41625	0.530586	0.704289	0.411783	1.94023	0.529296	0.706847	0.410373	1.93829
0.41875	0.526413	0.712511	0.407257	1.93411	0.525076	0.71518	0.405799	1.9321
0.42125	0.522272	0.720725	0.402778	1.92801	0.520883	0.723513	0.40127	1.92591
0.42375	0.518161	0.728929	0.398347	1.92193	0.516717	0.731847	0.396783	1.91973
0.42625	0.514081	0.737123	0.393963	1.91586	0.512577	0.74018	0.39234	1.91357
0.42875	0.510032	0.745306	0.389626	1.90981	0.508464	0.748513	0.38794	1.90741
0.43125	0.506016	0.753475	0.385338	1.90378	0.504377	0.756847	0.383582	1.90126
0.43375	0.502032	0.76163	0.381097	1.89777	0.500317	0.76518	0.379266	1.89513
0.43625	0.498081	0.769768	0.376905	1.89179	0.496283	0.773513	0.374991	1.889
0.43875	0.494164	0.777887	0.372763	1.88582	0.492275	0.781847	0.370758	1.88288
0.44125	0.490282	0.785985	0.368669	1.87988	0.488293	0.79018	0.366566	1.87677
0.44375	0.486436	0.79406	0.364627	1.87397	0.484337	0.798513	0.362415	1.87068
0.44625	0.482627	0.802105	0.360636	1.86809	0.480406	0.806847	0.358304	1.86459
0.44875	0.478858	0.810118	0.3567	1.86224	0.476501	0.81518	0.354233	1.85851
0.45125	0.475131	0.81809	0.352819	1.85643	0.472621	0.823513	0.350202	1.85245
0.45375	0.471451	0.826013	0.348999	1.85067	0.468767	0.831847	0.34621	1.84639
0.45625	0.467821	0.833874	0.345244	1.84496	0.464938	0.84018	0.342258	1.84034
0.45875	0.46425	0.841657	0.341559	1.83931	0.461134	0.848513	0.338344	1.8343
0.46125	0.460744	0.849342	0.337955	1.83374	0.457355	0.856847	0.334468	1.82827
0.46375	0.457317	0.856903	0.334441	1.82828	0.453601	0.86518	0.330631	1.82226
0.46625	0.453981	0.864305	0.331031	1.82293	0.449871	0.873513	0.326831	1.81625
0.46875	0.450753	0.871508	0.327741	1.81774	0.446166	0.881847	0.323069	1.81025
0.47125	0.447654	0.878465	0.32459	1.81273	0.442485	0.89018	0.319344	1.80426
0.47375	0.444704	0.88512	0.3216	1.80794	0.438829	0.898513	0.315656	1.79828
0.47625	0.441929	0.891415	0.318794	1.80342	0.435197	0.906847	0.312004	1.79232
0.47875	0.439353	0.897287	0.316195	1.79921	0.431589	0.91518	0.308389	1.78636
0.48125	0.436998	0.902677	0.313826	1.79535	0.428005	0.923513	0.30481	1.78041
0.48375	0.434885	0.907534	0.311704	1.79187	0.426319	0.927453	0.30313	1.7776
0.48625	0.433028	0.911819	0.309842	1.78881	0.426319	0.927453	0.30313	1.7776
0.48875	0.431433	0.915511	0.308245	1.78617	0.426319	0.927453	0.30313	1.7776
0.49125	0.430097	0.918611	0.30691	1.78396	0.426319	0.927453	0.30313	1.7776
0.49375	0.42901	0.92114	0.305825	1.78216	0.426319	0.927453	0.30313	1.7776
0.49625	0.428151	0.923141	0.304968	1.78073	0.426319	0.927453	0.30313	1.7776
0.49875	0.427495	0.924671	0.304315	1.77964	0.426319	0.927453	0.30313	1.7776
0.50125	0.427013	0.925798	0.303834	1.77884	0.426319	0.927453	0.30313	1.7776
0.50375	0.426672	0.926594	0.303495	1.77827	0.426319	0.927453	0.30313	1.7776
0.50625	0.426442	0.92713	0.303267	1.77789	0.426319	0.927453	0.30313	1.7776
0.50875	0.426297	0.927469	0.303123	1.77765	0.426319	0.927453	0.30313	1.7776
0.51125	0.426212	0.927667	0.303039	1.77751	0.426319	0.927453	0.30313	1.7776
0.51375	0.426168	0.927769	0.302995	1.77744	0.426319	0.927453	0.30313	1.7776
0.51625	0.42615	0.92781	0.302977	1.77741	0.426319	0.927453	0.30313	1.7776
0.51875	0.426146	0.92782	0.302973	1.77741	0.426319	0.927453	0.30313	1.7776
0.52125	0.42615	0.927809	0.302978	1.77741	0.426319	0.927453	0.30313	1.7776
0.52375	0.426171	0.927758	0.303	1.77745	0.426319	0.927453	0.30313	1.7776
0.52625	0.426207	0.927675	0.303035	1.77751	0.426319	0.927453	0.30313	1.7776
0.52875	0.426238	0.927599	0.303067	1.77757	0.426319	0.927453	0.30313	1.7776
0.53125	0.426262	0.927542	0.303092	1.77761	0.426319	0.927453	0.30313	1.7776
0.53375	0.42628	0.9275	0.30311	1.77764	0.426319	0.927453	0.30313	1.7776
0.53625	0.426293	0.927469	0.303123	1.77767	0.426319	0.927453	0.30313	1.7776
0.53875	0.426302	0.927446	0.303132	1.77769	0.426319	0.927453	0.30313	1.7776
0.54125	0.426308	0.92743	0.303139	1.7777	0.426319	0.927453	0.30313	1.7776
0.54375	0.426312	0.92742	0.303143	1.77771	0.426319	0.927453	0.30313	1.7776
0.54625	0.426314	0.927414	0.303146	1.77772	0.426319	0.927453	0.30313	1.7776
0.54875	0.426315	0.92741	0.303148	1.77772	0.426319	0.927453	0.30313	1.7776
0.55125	0.426315	0.927409	0.303148	1.77772	0.426319	0.927453	0.30313	1.7776
0.55375	0.426315	0.927407	0.303149	1.77773	0.426319	0.927453	0.30313	1.7776
0.55625	0.426315	0.927406	0.303149	1.77773	0.426319	0.927453	0.30313	1.7776
0.55875	0.426314	0.927407	0.303149	1.77773	0.426319	0.927453	0.30313	1.7776
0.56125	0.426312	0.927411	0.303147	1.77773	0.426319	0.927453	0.30313	1.7776
0.56375	0.426308	0.927419	0.303144	1.77773	0.426319	0.927453	0.30313	1.7776
0.56625	0.426303	0.927428	0.30314	1.77773	0.426319	0.927453	0.30313	1.7776
0.56875	0.426298	0.927437	0.303136	1.77772	0.426319	0.927453	0.30313	1.7776
0.57125	0.426294	0.927445	0.303133	1.77772	0.426319	0.927453	0.30313	1.7776
0.57375	0.42629	0.927451	0.30313	1.77772	0.426319	0.927453	0.30313	1.7776
0.57625	0.426287	0.927456	0.303128	1.77772	0.426319	0.927453	0.30313	1.7776
0.57875	0.426285	0.92746	0.303127	1.77772	0.426319	0.927453	0.30313	1.7776
0.58125	0.426283	0.927462	0.303125	1.77772	0.426319	0.927453	0.30313	1.7776
0.58375	0.426281	0.927464	0.303125	1.77773	0.426319	0.927453	0.30313	1.7776
0.58625	0.426279	0.927465	0.303124	1.77773	0.426319	0.927453	0.30313	1.7776
0.58875	0.426278	0.927465	0.303124	1.77774	0.426319	0.927453	0.30313	1.7776
0.59125	0.426277	0.927465	0.303124	1.77774	0.426319	0.927453	0.30313	1.7776
0.59375	0.426276	0.927465	0.303124	1.77775	0.426319	0.927453	0.30313	1.7776
0.59625	0.426274	0.927465	0.303124	1.77775	0.426319	0.927453	0.30313	1.7776
0.59875	0.426273	0.927464	0.303124	1.77776	0.426319	0.927453	0.30313	1.7776
0.60125	0.426272	0.927464	0.303125	1.77777	0.426319	0.927453	0.30313	1.7776
0.60375	0.426271	0.927463	0.303125	1.77777	0.426319	0.927453	0.30313	1.7776
0.60625	0.426269	0.927462	0.303125	1.77778	0.426319	0.927453	0.30313	1.7776
0.60875	0.426268	0.927461	0.303126	1.77779	0.426319	0.927453	0.30313	1.7776
0.61125	0.426266	0.92746	0.303126	1.7778	0.426319	0.927453	0.30313	1.7776
0.61375	0.426265	0.927459	0.303127	1.77781	0.426319	0.927453	0.30313	1.7776
0.61625	0.426263	0.927458	0.303127	1.77782	0.426319	0.927453	0.30313	1.7776
0.61875	0.426261	0.927457	0.303128	1.77783	0.426319	0.927453	0.30313	1.7776
0.62125	0.42626	0.927455	0.303128	1.77784	0.426319	0.927453	0.30313	1.7776
0.62375	0.426257	0.927454	0.303129	1.77785	0.426319	0.927453	0.30313	1.7776
0.62625	0.426255	0.927453	0.303129	1.77786	0.426319	0.927453	0.30313	1.7776
0.62875	0.426253	0.927451	0.30313	1.77788	0.426319	0.927453	0.30313	1.7776
0.63125	0.42625	0.92745	0.30313	1.77789	0.426319	0.927453	0.30313	1.7776
0.63375	0.426247	0.927449	0.303131	1.7779	0.426319	0.927453	0.30313	1.7776
0.63625	0.426244	0.927448	0.303131	1.77792	0.426319	0.927453	0.30313	1.7776
0.63875	0.42624	0.927447	0.303132	1.77794	0.426319	0.927453	0.30313	1.7776
0.64125	0.426236	0.927445	0.303132	1.77796	0.426319	0.927453	0.30313	1.7776
0.64375	0.426232	0.927444	0.303133	1.77798	0.426319	0.927453	0.30313	1.7776
0.64625	0.426227	0.927443	0.303133	1.778	0.426319	0.927453	0.30313	1.7776
0.64875	0.426222	0.927441	0.303134	1.77803	0.426319	0.927453	0.30313	1.7776
0.65125	0.426216	0.92744	0.303135	1.77806	0.426319	0.927453	0.30313	1.7776
0.65375	0.42621	0.927438	0.303135	1.77809	0.426319	0.927453	0.30313	1.7776
0.65625	0.426203	0.927436	0.303136	1.77812	0.426319	0.927453	0.30313	1.7776
0.65875	0.426196	0.927435	0.303137	1.77815	0.426319	0.927453	0.30313	1.7776
0.66125	0.426188	0.927434	0.303137	1.77819	0.426319	0.927453	0.30313	1.7776
0.66375	0.426179	0.927433	0.303137	1.77823	0.426319	0.927453	0.30313	1.7776
0.66625	0.426168	0.927433	0.303137	1.77827	0.426319	0.927453	0.30313	1.7776
0.66875	0.426155	0.927434	0.303137	1.77832	0.426319	0.927453	0.30313	1.7776
0.67125	0.426139	0.927436	0.303136	1.77839	0.426319	0.927453	0.30313	1.7776
0.67375	0.42612	0.927438	0.303135	1.77846	0.426319	0.927453	0.30313	1.7776
0.67625	0.426099	0.927442	0.303134	1.77854	0.426319	0.927453	0.30313	1.7776
0.67875	0.426079	0.927445	0.303132	1.77861	0.426319	0.927453	0.30313	1.7776
0.68125	0.426061	0.927449	0.30313	1.77868	0.426319	0.927453	0.30313	1.7776
0.68375	0.426046	0.927452	0.303129	1.77873	0.426319	0.927453	0.30313	1.7776
0.68625	0.426034	0.927456	0.303127	1.77877	0.426319	0.927453	0.30313	1.7776
0.68875	0.426024	0.927459	0.303126	1.77881	0.426319	0.927453	0.30313	1.7776
0.69125	0.426011	0.927461	0.303125	1.77886	0.426319	0.927453	0.30313	1.7776
0.69375	0.42599	0.927463	0.303124	1.77894	0.426319	0.927453	0.30313	1.7776
0.69625	0.425946	0.927465	0.303124	1.77912	0.426319	0.927453	0.30313	1.7776
0.69875	0.425838	0.927466	0.303123	1.77957	0.426319	0.927453	0.30313	1.7776
0.70125	0.425559	0.927466	0.303123	1.78073	0.426319	0.927453	0.30313	1.7776
0.70375	0.425046	0.927466	0.303123	1.78288	0.426319	0.927453	0.30313	1.7776
0.70625	0.424379	0.927466	0.303123	1.78569	0.426319	0.927453	0.30313	1.7776
0.70875	0.423686	0.927465	0.303123	1.78861	0.426319	0.927453	0.30313	1.7776
0.71125	0.423072	0.927464	0.303124	1.7912	0.426319	0.927453	0.30313	1.7776
0.71375	0.422565	0.927463	0.303124	1.79336	0.426319	0.927453	0.30313	1.7776
0.71625	0.422175	0.927462	0.303124	1.79502	0.426319	0.927453	0.30313	1.7776
0.71875	0.421901	0.927461	0.303125	1.79618	0.426319	0.927453	0.30313	1.7776
0.72125	0.421731	0.92746	0.303125	1.79691	0.426319	0.927453	0.30313	1.7776
0.72375	0.421644	0.927458	0.303126	1.79728	0.426319	0.927453	0.30313	1.7776
0.72625	0.421613	0.927458	0.303126	1.79742	0.426319	0.927453	0.30313	1.7776
0.72875	0.421608	0.927456	0.303127	1.79744	0.426319	0.927453	0.30313	1.7776
0.73125	0.259751	0.927455	0.303127	2.91748	0.426319	0.927453	0.30313	1.7776
0.73375	0.259754	0.927454	0.303127	2.91744	0.265574	0.927453	0.30313	2.85354
0.73625	0.259798	0.927453	0.303128	2.91696	0.265574	0.927453	0.30313	2.85354
0.73875	0.260085	0.927452	0.303128	2.91374	0.265574	0.927453	0.30313	2.85354
0.74125	0.26082	0.927451	0.303128	2.90553	0.265574	0.927453	0.30313	2.85354
0.74375	0.261787	0.92745	0.303128	2.8948	0.265574	0.927453	0.30313	2.85354
0.74625	0.262673	0.927449	0.303128	2.88504	0.265574	0.927453	0.30313	2.85354
0.74875	0.263403	0.927448	0.303129	2.87704	0.265574	0.927453	0.30313	2.85354
0.75125	0.263989	0.927447	0.303129	2.87066	0.265574	0.927453	0.30313	2.85354
0.75375	0.264445	0.927446	0.303129	2.86571	0.265574	0.927453	0.30313	2.85354
0.75625	0.264791	0.927445	0.303129	2.86197	0.265574	0.927453	0.30313	2.85354
0.75875	0.265045	0.927444	0.30313	2.85923	0.265574	0.927453	0.30313	2.85354
0.76125	0.265227	0.927443	0.30313	2.85727	0.265574	0.927453	0.30313	2.85354
0.76375	0.265353	0.927442	0.30313	2.85591	0.265574	0.927453	0.30313	2.85354
0.76625	0.265438	0.927441	0.30313	2.855	0.265574	0.927453	0.30313	2.85354
0.76875	0.265493	0.927441	0.303131	2.85441	0.265574	0.927453	0.30313	2.85354
0.77125	0.265528	0.92744	0.303131	2.85404	0.265574	0.927453	0.30313	2.85354
0.77375	0.265548	0.927439	0.303131	2.85382	0.265574	0.927453	0.30313	2.85354
0.77625	0.26556	0.927439	0.303131	2.85371	0.265574	0.927453	0.30313	2.85354
0.77875	0.265565	0.927438	0.303132	2.85365	0.265574	0.927453	0.30313	2.85354
0.78125	0.265568	0.927438	0.303132	2.85362	0.265574	0.927453	0.30313	2.85354
0.78375	0.265569	0.927437	0.303132	2.85361	0.265574	0.927453	0.30313	2.85354
0.78625	0.265569	0.927437	0.303133	2.85362	0.265574	0.927453	0.30313	2.85354
0.78875	0.265569	0.927436	0.303133	2.85362	0.265574	0.927453	0.30313	2.85354
0.79125	0.265568	0.927436	0.303134	2.85363	0.265574	0.927453	0.30313	2.85354
0.79375	0.265568	0.927435	0.303134	2.85364	0.265574	0.927453	0.30313	2.85354
0.79625	0.265568	0.927435	0.303134	2.85364	0.265574	0.927453	0.30313	2.85354
0.79875	0.265568	0.927434	0.303135	2.85364	0.265574	0.927453	0.30313	2.85354
0.80125	0.26557	0.927433	0.303135	2.85363	0.265574	0.927453	0.30313	2.85354
0.80375	0.265574	0.927432	0.303136	2.85359	0.265574	0.927453	0.30313	2.85354
0.80625	0.265578	0.927431	0.303136	2.85355	0.265574	0.927453	0.30313	2.85354
0.80875	0.265581	0.92743	0.303137	2.85352	0.265574	0.927453	0.30313	2.85354
0.81125	0.265584	0.927428	0.303137	2.85349	0.265574	0.927453	0.30313	2.85354
0.81375	0.265586	0.927427	0.303137	2.85347	0.265574	0.927453	0.30313	2.85354
0.81625	0.265587	0.927426	0.303137	2.85346	0.265574	0.927453	0.30313	2.85354
0.81875	0.265588	0.927426	0.303137	2.85346	0.265574	0.927453	0.30313	2.85354
0.82125	0.265588	0.927426	0.303137	2.85346	0.265574	0.927453	0.30313	2.85354
0.82375	0.265587	0.927426	0.303137	2.85346	0.265574	0.927453	0.30313	2.85354
0.82625	0.265585	0.927429	0.303136	2.85347	0.265574	0.927453	0.30313	2.85354
0.82875	0.265581	0.927432	0.303134	2.8535	0.265574	0.927453	0.30313	2.85354
0.83125	0.265576	0.927437	0.303133	2.85354	0.265574	0.927453	0.30313	2.85354
0.83375	0.26557	0.927441	0.303131	2.85358	0.265574	0.927453	0.30313	2.85354
0.83625	0.265566	0.927445	0.303129	2.85361	0.265574	0.927453	0.30313	2.85354
0.83875	0.265563	0.927449	0.303128	2.85363	0.265574	0.927453	0.30313	2.85354
0.84125	0.265562	0.927452	0.303127	2.85364	0.265574	0.927453	0.30313	2.85354
