x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.0001	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0003	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0005	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0007	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0009	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0011	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0013	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0015	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0017	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0019	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0021	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0023	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0025	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0027	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0029	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0031	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0033	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0035	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0037	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0039	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0041	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0043	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0045	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0047	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0049	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0051	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0053	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0055	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0057	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0059	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0061	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0063	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.0065	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
