x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.875	122.958	247.187	3.47686e+06	70692.2	50	0	100000	5000
0.885	60.5114	39.8974	328964	13591	50	0	100000	5000
0.895	50.5568	0.863693	102201	5053.79	50	0	100000	5000
0.905	50.0065	0.00691291	100018	5000.26	50	0	100000	5000
0.915	50.0001	5.58873e-05	100000	5000	50	0	100000	5000
0.925	50	4.49672e-07	100000	5000	50	0	100000	5000
0.935	50	3.58949e-09	100000	5000	50	0	100000	5000
0.945	50	2.8505e-11	100000	5000	50	0	100000	5000
0.955	50	2.25108e-13	100000	5000	50	0	100000	5000
0.965	50	1.55913e-15	100000	5000	50	0	100000	5000
0.975	50	0	100000	5000	50	0	100000	5000
0.985	50	0	100000	5000	50	0	100000	5000
0.995	50	0	100000	5000	50	0	100000	5000
