x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.00125	1000	0.00100231	9.99997e+08	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00375	999.999	0.00189591	9.99995e+08	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00625	999.999	0.00304482	9.99992e+08	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00875	999.998	0.00498247	9.99987e+08	1.07059e+06	1000	0	1e+09	1.07059e+06
0.01125	999.997	0.00801779	9.99979e+08	1.07059e+06	1000	0	1e+09	1.07059e+06
0.01375	999.995	0.0127756	9.99966e+08	1.07058e+06	1000	0	1e+09	1.07059e+06
0.01625	999.992	0.020124	9.99947e+08	1.07058e+06	1000	0	1e+09	1.07059e+06
0.01875	999.988	0.0313382	9.99917e+08	1.07058e+06	1000	0	1e+09	1.07059e+06
0.02125	999.982	0.0482307	9.99872e+08	1.07057e+06	1000	0	1e+09	1.07059e+06
0.02375	999.972	0.0733428	9.99805e+08	1.07056e+06	1000	0	1e+09	1.07059e+06
0.02625	999.958	0.110168	9.99708e+08	1.07055e+06	1000	0	1e+09	1.07059e+06
0.02875	999.938	0.163414	9.99566e+08	1.07053e+06	1000	0	1e+09	1.07059e+06
0.03125	999.91	0.239297	9.99365e+08	1.0705e+06	1000	0	1e+09	1.07059e+06
0.03375	999.87	0.345834	9.99083e+08	1.07046e+06	1000	0	1e+09	1.07059e+06
0.03625	999.814	0.493122	9.98692e+08	1.0704e+06	1000	0	1e+09	1.07059e+06
0.03875	999.739	0.693542	9.98161e+08	1.07033e+06	1000	0	1e+09	1.07059e+06
0.04125	999.637	0.961848	9.97449e+08	1.07023e+06	1000	0	1e+09	1.07059e+06
0.04375	999.504	1.31508	9.96513e+08	1.07009e+06	1000	0	1e+09	1.07059e+06
0.04625	999.332	1.77224	9.95302e+08	1.06992e+06	1000	0	1e+09	1.07059e+06
0.04875	999.113	2.35373	9.93763e+08	1.0697e+06	1000	0	1e+09	1.07059e+06
0.05125	998.839	3.08048	9.9184e+08	1.06943e+06	1000	0	1e+09	1.07059e+06
0.05375	998.502	3.97291	9.89481e+08	1.0691e+06	1000	0	1e+09	1.07059e+06
0.05625	998.096	5.04969	9.86637e+08	1.06869e+06	1000	0	1e+09	1.07059e+06
0.05875	997.614	6.32653	9.83269e+08	1.06822e+06	1000	0	1e+09	1.07059e+06
0.06125	997.052	7.8151	9.79349e+08	1.06766e+06	1000	0	1e+09	1.07059e+06
0.06375	996.407	9.52221	9.7486e+08	1.06703e+06	1000	0	1e+09	1.07059e+06
0.06625	995.678	11.4494	9.69802e+08	1.06631e+06	1000	0	1e+09	1.07059e+06
0.06875	994.868	13.5928	9.64188e+08	1.06552e+06	1000	0	1e+09	1.07059e+06
0.07125	993.978	15.9439	9.58044e+08	1.06466e+06	999.265	1.94905	9.94834e+08	1.06985e+06
0.07375	993.014	18.49	9.51407e+08	1.06373e+06	997.794	5.84867	9.84528e+08	1.06839e+06
0.07625	991.982	21.2155	9.44322e+08	1.06273e+06	996.321	9.74829	9.74263e+08	1.06694e+06
0.07875	990.887	24.1029	9.36838e+08	1.06169e+06	994.847	13.6479	9.64039e+08	1.0655e+06
0.08125	989.737	27.1339	9.29005e+08	1.06059e+06	993.371	17.5475	9.53856e+08	1.06407e+06
0.08375	988.538	30.2903	9.20875e+08	1.05946e+06	991.894	21.4472	9.43714e+08	1.06265e+06
0.08625	987.297	33.555	9.12493e+08	1.05829e+06	990.415	25.3468	9.33612e+08	1.06123e+06
0.08875	986.02	36.9123	9.03903e+08	1.0571e+06	988.934	29.2464	9.23551e+08	1.05983e+06
0.09125	984.712	40.3483	8.95142e+08	1.05589e+06	987.452	33.146	9.13531e+08	1.05844e+06
0.09375	983.377	43.8511	8.86244e+08	1.05466e+06	985.969	37.0456	9.03551e+08	1.05705e+06
0.09625	982.018	47.4107	8.77234e+08	1.05342e+06	984.484	40.9453	8.93612e+08	1.05568e+06
0.09875	980.64	51.0194	8.68135e+08	1.05217e+06	982.997	44.8449	8.83713e+08	1.05431e+06
0.10125	979.244	54.6713	8.58961e+08	1.05092e+06	981.509	48.7445	8.73854e+08	1.05296e+06
0.10375	977.832	58.3624	8.49725e+08	1.04966e+06	980.019	52.6441	8.64036e+08	1.05161e+06
0.10625	976.405	62.0856	8.40442e+08	1.0484e+06	978.528	56.5437	8.54258e+08	1.05027e+06
0.10875	974.967	65.8354	8.31131e+08	1.04713e+06	977.035	60.4434	8.4452e+08	1.04895e+06
0.11125	973.519	69.6085	8.218e+08	1.04587e+06	975.54	64.343	8.34822e+08	1.04763e+06
0.11375	972.061	73.4006	8.12458e+08	1.04461e+06	974.044	68.2426	8.25165e+08	1.04632e+06
0.11625	970.597	77.2057	8.03123e+08	1.04336e+06	972.546	72.1422	8.15547e+08	1.04503e+06
0.11875	969.129	81.02	7.93805e+08	1.04211e+06	971.046	76.0418	8.05969e+08	1.04374e+06
0.12125	967.656	84.8415	7.84508e+08	1.04087e+06	969.545	79.9415	7.96432e+08	1.04246e+06
0.12375	966.179	88.6693	7.75233e+08	1.03964e+06	968.043	83.8411	7.86934e+08	1.0412e+06
0.12625	964.698	92.5024	7.65984e+08	1.03842e+06	966.538	87.7407	7.77475e+08	1.03994e+06
0.12875	963.214	96.3402	7.56762e+08	1.0372e+06	965.032	91.6403	7.68057e+08	1.03869e+06
0.13125	961.727	100.182	7.47569e+08	1.03599e+06	963.525	95.5399	7.58678e+08	1.03745e+06
0.13375	960.237	104.027	7.38406e+08	1.0348e+06	962.015	99.4396	7.49338e+08	1.03622e+06
0.13625	958.744	107.875	7.29275e+08	1.03361e+06	960.504	103.339	7.40038e+08	1.03501e+06
0.13875	957.248	111.726	7.20176e+08	1.03243e+06	958.992	107.239	7.30778e+08	1.0338e+06
0.14125	955.75	115.578	7.1111e+08	1.03125e+06	957.478	111.138	7.21557e+08	1.0326e+06
0.14375	954.25	119.433	7.02078e+08	1.03009e+06	955.962	115.038	7.12375e+08	1.03141e+06
0.14625	952.747	123.289	6.93081e+08	1.02894e+06	954.444	118.938	7.03232e+08	1.03024e+06
0.14875	951.242	127.147	6.84119e+08	1.02779e+06	952.925	122.837	6.94129e+08	1.02907e+06
0.15125	949.736	131.005	6.75193e+08	1.02666e+06	951.404	126.737	6.85065e+08	1.02791e+06
0.15375	948.227	134.865	6.66302e+08	1.02554e+06	949.881	130.637	6.7604e+08	1.02677e+06
0.15625	946.716	138.725	6.57448e+08	1.02442e+06	948.356	134.536	6.67053e+08	1.02563e+06
0.15875	945.203	142.587	6.4863e+08	1.02332e+06	946.83	138.436	6.58106e+08	1.0245e+06
0.16125	943.688	146.449	6.39848e+08	1.02223e+06	945.302	142.335	6.49198e+08	1.02339e+06
0.16375	942.171	150.311	6.31104e+08	1.02114e+06	943.773	146.235	6.40328e+08	1.02228e+06
0.16625	940.652	154.174	6.22397e+08	1.02007e+06	942.241	150.135	6.31498e+08	1.02119e+06
0.16875	939.132	158.037	6.13726e+08	1.019e+06	940.708	154.034	6.22705e+08	1.0201e+06
0.17125	937.609	161.9	6.05093e+08	1.01795e+06	939.173	157.934	6.13952e+08	1.01903e+06
0.17375	936.085	165.764	5.96497e+08	1.01691e+06	937.637	161.833	6.05237e+08	1.01797e+06
0.17625	934.559	169.628	5.87939e+08	1.01587e+06	936.098	165.733	5.96561e+08	1.01691e+06
0.17875	933.031	173.492	5.79418e+08	1.01485e+06	934.558	169.633	5.87923e+08	1.01587e+06
0.18125	931.501	177.356	5.70934e+08	1.01384e+06	933.016	173.532	5.79323e+08	1.01484e+06
0.18375	929.97	181.22	5.62488e+08	1.01284e+06	931.473	177.432	5.70762e+08	1.01382e+06
0.18625	928.437	185.084	5.54079e+08	1.01185e+06	929.927	181.332	5.62239e+08	1.01281e+06
0.18875	926.902	188.948	5.45707e+08	1.01087e+06	928.38	185.231	5.53754e+08	1.0118e+06
0.19125	925.365	192.812	5.37373e+08	1.00989e+06	926.831	189.131	5.45307e+08	1.01082e+06
0.19375	923.827	196.676	5.29077e+08	1.00894e+06	925.28	193.03	5.36898e+08	1.00984e+06
0.19625	922.286	200.54	5.20817e+08	1.00799e+06	923.727	196.93	5.28528e+08	1.00887e+06
0.19875	920.744	204.404	5.12595e+08	1.00705e+06	922.173	200.83	5.20195e+08	1.00791e+06
0.20125	919.201	208.268	5.04411e+08	1.00612e+06	920.616	204.729	5.119e+08	1.00697e+06
0.20375	917.655	212.131	4.96264e+08	1.0052e+06	919.058	208.629	5.03643e+08	1.00603e+06
0.20625	916.108	215.995	4.88154e+08	1.0043e+06	917.498	212.529	4.95423e+08	1.00511e+06
0.20875	914.559	219.858	4.80081e+08	1.0034e+06	915.936	216.428	4.87242e+08	1.00419e+06
0.21125	913.008	223.722	4.72046e+08	1.00252e+06	914.372	220.328	4.79098e+08	1.00329e+06
0.21375	911.455	227.585	4.64047e+08	1.00165e+06	912.806	224.227	4.70991e+08	1.0024e+06
0.21625	909.901	231.448	4.56086e+08	1.00078e+06	911.239	228.127	4.62922e+08	1.00152e+06
0.21875	908.344	235.31	4.48162e+08	999932	909.669	232.027	4.5489e+08	1.00065e+06
0.22125	906.786	239.173	4.40275e+08	999092	908.098	235.926	4.46896e+08	999794
0.22375	905.227	243.035	4.32425e+08	998263	906.525	239.826	4.38939e+08	998947
0.22625	903.665	246.897	4.24611e+08	997445	904.949	243.726	4.31019e+08	998112
0.22875	902.102	250.758	4.16835e+08	996638	903.372	247.625	4.23137e+08	997288
0.23125	900.537	254.62	4.09096e+08	995843	901.793	251.525	4.15291e+08	996476
0.23375	898.97	258.481	4.01393e+08	995059	900.212	255.424	4.07482e+08	995675
0.23625	897.401	262.342	3.93727e+08	994286	898.629	259.324	3.99711e+08	994885
0.23875	895.83	266.202	3.86098e+08	993524	897.044	263.224	3.91976e+08	994107
0.24125	894.258	270.062	3.78506e+08	992774	895.458	267.123	3.84278e+08	993340
0.24375	892.684	273.922	3.70951e+08	992035	893.869	271.023	3.76617e+08	992585
0.24625	891.108	277.782	3.63432e+08	991308	892.278	274.922	3.68993e+08	991841
0.24875	889.53	281.641	3.55949e+08	990592	890.685	278.822	3.61405e+08	991109
0.25125	887.951	285.499	3.48504e+08	989888	889.09	282.722	3.53854e+08	990389
