x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.00125	0.999999	2.30825e-05	999.999	2500	1	0	1000	2500
0.00375	0.999999	5.26294e-05	999.998	2500	1	0	1000	2500
0.00625	0.999997	0.00010813	999.996	2500	1	0	1000	2500
0.00875	0.999994	0.000217399	999.992	2499.99	1	0	1000	2500
0.01125	0.999989	0.000425903	999.984	2499.99	1	0	1000	2500
0.01375	0.999978	0.000812885	999.97	2499.98	1	0	1000	2500
0.01625	0.99996	0.00151089	999.943	2499.96	1	0	1000	2500
0.01875	0.999927	0.00273354	999.898	2499.93	1	0	1000	2500
0.02125	0.999871	0.00481177	999.82	2499.87	1	0	1000	2500
0.02375	0.99978	0.00823684	999.692	2499.78	1	0	1000	2500
0.02625	0.999634	0.0137053	999.487	2499.63	1	0	1000	2500
0.02875	0.999408	0.0221564	999.171	2499.41	1	0	1000	2500
0.03125	0.999071	0.0347893	998.699	2499.07	1	0	1000	2500
0.03375	0.998583	0.053044	998.017	2498.58	1	0	1000	2500
0.03625	0.997903	0.0785351	997.065	2497.9	1	0	1000	2500
0.03875	0.996985	0.112934	995.782	2496.98	1	0	1000	2500
0.04125	0.995789	0.157812	994.11	2495.78	1	0	1000	2500
0.04375	0.994281	0.214468	992.003	2494.27	1	0	1000	2500
0.04625	0.992438	0.283775	989.43	2492.42	1	0	1000	2500
0.04875	0.990253	0.366088	986.382	2490.23	1	0	1000	2500
0.05125	0.987733	0.461214	982.869	2487.69	0.999538	0.0172838	999.353	2499.54
0.05375	0.984898	0.568472	978.922	2484.83	0.994909	0.190895	992.879	2494.9
0.05625	0.981777	0.686802	974.582	2481.68	0.990296	0.364506	986.441	2490.27
0.05875	0.978408	0.814906	969.903	2478.27	0.985701	0.538117	980.038	2485.64
0.06125	0.974828	0.951394	964.939	2474.64	0.981122	0.711728	973.672	2481.01
0.06375	0.971076	1.0949	959.743	2470.82	0.976561	0.885339	967.34	2476.39
0.06625	0.967184	1.24418	954.363	2466.86	0.972017	1.05895	961.044	2471.78
0.06875	0.963184	1.39815	948.842	2462.77	0.96749	1.23256	954.783	2467.17
0.07125	0.9591	1.5559	943.214	2458.59	0.962979	1.40617	948.557	2462.56
0.07375	0.95495	1.71673	937.505	2454.33	0.958486	1.57978	942.366	2457.96
0.07625	0.950749	1.88009	931.737	2450.01	0.954009	1.75339	936.21	2453.36
0.07875	0.946508	2.0456	925.923	2445.63	0.949549	1.92701	930.088	2448.76
0.08125	0.942233	2.21303	920.074	2441.21	0.945105	2.10062	924.001	2444.17
0.08375	0.937927	2.38233	914.193	2436.74	0.940679	2.27423	917.947	2439.59
0.08625	0.933592	2.55338	908.283	2432.23	0.936268	2.44784	911.928	2435.01
0.08875	0.929251	2.72536	902.375	2427.7	0.931875	2.62145	905.943	2430.43
0.09125	0.924912	2.89781	896.482	2423.15	0.927498	2.79506	899.991	2425.86
0.09375	0.920583	3.07056	890.613	2418.61	0.923137	2.96867	894.073	2421.29
0.09625	0.916267	3.24345	884.772	2414.07	0.918793	3.14228	888.188	2416.72
0.09875	0.911966	3.41634	878.964	2409.53	0.914465	3.31589	882.336	2412.16
0.10125	0.907684	3.58916	873.191	2405	0.910154	3.48951	876.518	2407.61
0.10375	0.903422	3.7618	867.457	2400.48	0.905859	3.66312	870.732	2403.06
0.10625	0.899182	3.93417	861.763	2395.96	0.90158	3.83673	864.979	2398.51
0.10875	0.894967	4.10623	856.112	2391.46	0.897317	4.01034	859.259	2393.97
0.11125	0.890776	4.27788	850.506	2386.98	0.89307	4.18395	853.571	2389.43
0.11375	0.886613	4.44908	844.946	2382.51	0.88884	4.35756	847.916	2384.9
0.11625	0.882478	4.61975	839.434	2378.06	0.884625	4.53117	842.293	2380.37
0.11875	0.878373	4.78984	833.972	2373.63	0.880427	4.70478	836.701	2375.84
0.12125	0.874298	4.95928	828.561	2369.22	0.876244	4.87839	831.142	2371.32
0.12375	0.870255	5.12802	823.202	2364.83	0.872077	5.05201	825.614	2366.8
0.12625	0.866245	5.296	817.897	2360.46	0.867927	5.22562	820.118	2362.29
0.12875	0.862269	5.46319	812.646	2356.13	0.863792	5.39923	814.653	2357.78
0.13125	0.858328	5.62954	807.45	2351.81	0.859672	5.57284	809.219	2353.28
0.13375	0.85442	5.79505	802.308	2347.52	0.855569	5.74645	803.817	2348.78
0.13625	0.850547	5.95969	797.222	2343.26	0.851481	5.92006	798.445	2344.28
0.13875	0.846709	6.12348	792.189	2339.02	0.847409	6.09367	793.104	2339.79
0.14125	0.842903	6.28643	787.209	2334.81	0.843353	6.26728	787.794	2335.31
0.14375	0.83913	6.44859	782.28	2330.63	0.839312	6.44089	782.515	2330.82
0.14625	0.835387	6.61001	777.399	2326.46	0.835286	6.61451	777.266	2326.35
0.14875	0.831673	6.77076	772.565	2322.32	0.831276	6.78812	772.046	2321.87
0.15125	0.827986	6.93091	767.775	2318.2	0.827282	6.96173	766.858	2317.4
0.15375	0.824324	7.09056	763.025	2314.09	0.823302	7.13534	761.698	2312.94
0.15625	0.820684	7.24979	758.312	2310	0.819338	7.30895	756.569	2308.48
0.15875	0.817065	7.40871	753.634	2305.92	0.81539	7.48256	751.47	2304.02
0.16125	0.813463	7.5674	748.987	2301.85	0.811456	7.65617	746.399	2299.57
0.16375	0.809876	7.72596	744.368	2297.78	0.807538	7.82978	741.359	2295.12
0.16625	0.806304	7.88448	739.775	2293.72	0.803635	8.00339	736.347	2290.68
0.16875	0.802743	8.04302	735.206	2289.67	0.799747	8.17701	731.364	2286.24
0.17125	0.799194	8.20164	730.658	2285.61	0.795874	8.35062	726.411	2281.8
0.17375	0.795653	8.36041	726.131	2281.56	0.792017	8.52423	721.486	2277.37
0.17625	0.792122	8.51934	721.623	2277.5	0.788174	8.69784	716.59	2272.94
0.17875	0.788598	8.67847	717.133	2273.44	0.784346	8.87145	711.722	2268.52
0.18125	0.785083	8.8378	712.662	2269.38	0.780533	9.04506	706.883	2264.1
0.18375	0.781577	8.99732	708.21	2265.32	0.776734	9.21867	702.072	2259.69
0.18625	0.778079	9.157	703.776	2261.26	0.772951	9.39228	697.289	2255.28
0.18875	0.774591	9.3168	699.364	2257.2	0.769182	9.56589	692.534	2250.88
0.19125	0.771114	9.47667	694.973	2253.14	0.765428	9.73951	687.807	2246.48
0.19375	0.76765	9.63655	690.605	2249.09	0.761689	9.91312	683.107	2242.08
0.19625	0.764199	9.79635	686.264	2245.04	0.757965	10.0867	678.435	2237.69
0.19875	0.760765	9.95598	681.95	2241	0.754254	10.2603	673.791	2233.3
0.20125	0.757349	10.1153	677.667	2236.97	0.750559	10.434	669.173	2228.92
0.20375	0.753953	10.2743	673.417	2232.95	0.746878	10.6076	664.583	2224.54
0.20625	0.750581	10.4327	669.204	2228.95	0.743211	10.7812	660.02	2220.16
0.20875	0.747235	10.5905	665.031	2224.97	0.739559	10.9548	655.484	2215.79
0.21125	0.743917	10.7475	660.901	2221.02	0.735921	11.1284	650.975	2211.43
0.21375	0.740631	10.9036	656.817	2217.09	0.732298	11.302	646.492	2207.07
0.21625	0.737378	11.0586	652.783	2213.19	0.728689	11.4756	642.035	2202.71
0.21875	0.734163	11.2124	648.8	2209.32	0.725094	11.6492	637.605	2198.35
0.22125	0.730985	11.3649	644.873	2205.49	0.721513	11.8228	633.202	2194.01
0.22375	0.727849	11.516	641.002	2201.7	0.717947	11.9965	628.824	2189.66
0.22625	0.724754	11.6655	637.19	2197.95	0.714394	12.1701	624.472	2185.32
0.22875	0.721702	11.8135	633.436	2194.25	0.710856	12.3437	620.146	2180.98
0.23125	0.718692	11.96	629.741	2190.58	0.707332	12.5173	615.846	2176.65
0.23375	0.715724	12.1048	626.103	2186.96	0.703821	12.6909	611.572	2172.33
0.23625	0.712796	12.2482	622.521	2183.38	0.700325	12.8645	607.322	2168
0.23875	0.709908	12.3901	618.992	2179.83	0.696842	13.0381	603.099	2163.68
0.24125	0.707054	12.5308	615.512	2176.32	0.693374	13.2117	598.9	2159.37
0.24375	0.704234	12.6703	612.077	2172.85	0.689919	13.3853	594.727	2155.06
0.24625	0.701442	12.8088	608.683	2169.4	0.686478	13.559	590.578	2150.75
0.24875	0.698676	12.9464	605.325	2165.97	0.683051	13.7326	586.454	2146.45
0.25125	0.695931	13.0835	601.998	2162.56	0.679637	13.9062	582.355	2142.15
0.25375	0.693203	13.2201	598.697	2159.17	0.676237	14.0798	578.281	2137.86
0.25625	0.690488	13.3565	595.416	2155.78	0.672851	14.2534	574.231	2133.57
0.25875	0.687782	13.4929	592.152	2152.4	0.669478	14.427	570.205	2129.29
0.26125	0.685081	13.6295	588.899	2149.01	0.666119	14.6006	566.204	2125.01
0.26375	0.682381	13.7664	585.653	2145.62	0.662774	14.7742	562.226	2120.73
0.26625	0.67968	13.9038	582.41	2142.22	0.659441	14.9478	558.273	2116.46
0.26875	0.676973	14.0419	579.166	2138.81	0.656123	15.1215	554.344	2112.19
0.27125	0.674257	14.181	575.917	2135.37	0.652817	15.2951	550.438	2107.93
0.27375	0.671532	14.321	572.66	2131.92	0.649525	15.4687	546.556	2103.67
0.27625	0.6688	14.4618	569.4	2128.44	0.646246	15.6423	542.697	2099.42
0.27875	0.666069	14.603	566.147	2124.96	0.642981	15.8159	538.862	2095.17
0.28125	0.663342	14.7445	562.905	2121.47	0.639729	15.9895	535.05	2090.92
0.28375	0.660624	14.8859	559.679	2117.99	0.636489	16.1631	531.261	2086.68
0.28625	0.657919	15.0272	556.473	2114.52	0.633263	16.3367	527.495	2082.45
0.28875	0.655229	15.1681	553.29	2111.06	0.63005	16.5103	523.752	2078.21
0.29125	0.652558	15.3085	550.135	2107.61	0.626851	16.684	520.032	2073.99
0.29375	0.64991	15.4481	547.013	2104.19	0.623664	16.8576	516.334	2069.76
0.29625	0.647292	15.5866	543.931	2100.79	0.62049	17.0312	512.659	2065.54
0.29875	0.64471	15.7236	540.896	2097.44	0.617329	17.2048	509.007	2061.33
0.30125	0.642172	15.8588	537.917	2094.13	0.614181	17.3784	505.376	2057.11
0.30375	0.639686	15.9916	535.004	2090.88	0.611046	17.552	501.768	2052.91
0.30625	0.637261	16.1214	532.167	2087.71	0.607923	17.7256	498.182	2048.71
0.30875	0.634906	16.248	529.415	2084.62	0.604814	17.8992	494.619	2044.51
0.31125	0.632625	16.3709	526.755	2081.62	0.601717	18.0728	491.077	2040.31
0.31375	0.630423	16.4899	524.189	2078.72	0.598633	18.2465	487.556	2036.12
0.31625	0.628299	16.605	521.719	2075.92	0.595561	18.4201	484.058	2031.94
0.31875	0.62625	16.7164	519.339	2073.21	0.592503	18.5937	480.581	2027.76
0.32125	0.624271	16.8242	517.042	2070.58	0.589456	18.7673	477.125	2023.58
0.32375	0.622353	16.9289	514.82	2068.04	0.586422	18.9409	473.691	2019.41
0.32625	0.620489	17.031	512.662	2065.56	0.583401	19.1145	470.278	2015.24
0.32875	0.618672	17.1307	510.561	2063.14	0.580392	19.2881	466.886	2011.08
0.33125	0.616896	17.2284	508.511	2060.77	0.577396	19.4617	463.515	2006.92
0.33375	0.61516	17.3241	506.509	2058.44	0.575062	19.5975	460.894	2003.67
0.33625	0.613465	17.4177	504.556	2056.17	0.575062	19.5975	460.894	2003.67
0.33875	0.611812	17.5093	502.653	2053.96	0.575062	19.5975	460.894	2003.67
0.34125	0.610203	17.5985	500.805	2051.79	0.575062	19.5975	460.894	2003.67
0.34375	0.608643	17.6853	499.012	2049.69	0.575062	19.5975	460.894	2003.67
0.34625	0.607131	17.7695	497.278	2047.66	0.575062	19.5975	460.894	2003.67
0.34875	0.605669	17.8511	495.603	2045.68	0.575062	19.5975	460.894	2003.67
0.35125	0.604256	17.9302	493.984	2043.77	0.575062	19.5975	460.894	2003.67
0.35375	0.602889	18.0068	492.421	2041.92	0.575062	19.5975	460.894	2003.67
0.35625	0.601566	18.081	490.909	2040.13	0.575062	19.5975	460.894	2003.67
0.35875	0.600286	18.153	489.448	2038.39	0.575062	19.5975	460.894	2003.67
0.36125	0.599047	18.2228	488.033	2036.71	0.575062	19.5975	460.894	2003.67
0.36375	0.597847	18.2906	486.665	2035.07	0.575062	19.5975	460.894	2003.67
0.36625	0.596683	18.3563	485.34	2033.49	0.575062	19.5975	460.894	2003.67
0.36875	0.595555	18.4201	484.056	2031.95	0.575062	19.5975	460.894	2003.67
0.37125	0.594461	18.4822	482.811	2030.46	0.575062	19.5975	460.894	2003.67
0.37375	0.593398	18.5425	481.603	2029.01	0.575062	19.5975	460.894	2003.67
0.37625	0.592367	18.6011	480.432	2027.59	0.575062	19.5975	460.894	2003.67
0.37875	0.59137	18.6578	479.3	2026.23	0.575062	19.5975	460.894	2003.67
0.38125	0.590411	18.7125	478.213	2024.91	0.575062	19.5975	460.894	2003.67
0.38375	0.589498	18.7646	477.178	2023.66	0.575062	19.5975	460.894	2003.67
0.38625	0.588638	18.8138	476.203	2022.48	0.575062	19.5975	460.894	2003.67
0.38875	0.587839	18.8594	475.299	2021.38	0.575062	19.5975	460.894	2003.67
0.39125	0.587109	18.9012	474.473	2020.38	0.575062	19.5975	460.894	2003.67
0.39375	0.586451	18.9389	473.729	2019.47	0.575062	19.5975	460.894	2003.67
0.39625	0.585864	18.9726	473.065	2018.66	0.575062	19.5975	460.894	2003.67
0.39875	0.585342	19.0026	472.475	2017.95	0.575062	19.5975	460.894	2003.67
0.40125	0.584876	19.0293	471.949	2017.3	0.575062	19.5975	460.894	2003.67
0.40375	0.584454	19.0536	471.473	2016.72	0.575062	19.5975	460.894	2003.67
0.40625	0.584065	19.0759	471.033	2016.19	0.575062	19.5975	460.894	2003.67
0.40875	0.583699	19.097	470.62	2015.68	0.575062	19.5975	460.894	2003.67
0.41125	0.583346	19.1173	470.222	2015.19	0.575062	19.5975	460.894	2003.67
0.41375	0.583004	19.137	469.836	2014.72	0.575062	19.5975	460.894	2003.67
0.41625	0.582671	19.1562	469.46	2014.26	0.575062	19.5975	460.894	2003.67
0.41875	0.582345	19.175	469.093	2013.81	0.575062	19.5975	460.894	2003.67
0.42125	0.58203	19.1931	468.738	2013.38	0.575062	19.5975	460.894	2003.67
0.42375	0.581727	19.2106	468.396	2012.96	0.575062	19.5975	460.894	2003.67
0.42625	0.581437	19.2274	468.07	2012.55	0.575062	19.5975	460.894	2003.67
0.42875	0.581161	19.2433	467.759	2012.17	0.575062	19.5975	460.894	2003.67
0.43125	0.5809	19.2584	467.465	2011.81	0.575062	19.5975	460.894	2003.67
0.43375	0.580653	19.2726	467.187	2011.47	0.575062	19.5975	460.894	2003.67
0.43625	0.58042	19.2861	466.924	2011.15	0.575062	19.5975	460.894	2003.67
0.43875	0.580199	19.2989	466.676	2010.84	0.575062	19.5975	460.894	2003.67
0.44125	0.57999	19.311	466.44	2010.55	0.575062	19.5975	460.894	2003.67
0.44375	0.57979	19.3225	466.216	2010.28	0.575062	19.5975	460.894	2003.67
0.44625	0.5796	19.3335	466.002	2010.01	0.575062	19.5975	460.894	2003.67
0.44875	0.579418	19.3441	465.797	2009.76	0.575062	19.5975	460.894	2003.67
0.45125	0.579243	19.3542	465.6	2009.52	0.575062	19.5975	460.894	2003.67
0.45375	0.579074	19.364	465.41	2009.29	0.575062	19.5975	460.894	2003.67
0.45625	0.578912	19.3734	465.228	2009.06	0.575062	19.5975	460.894	2003.67
0.45875	0.578755	19.3824	465.052	2008.84	0.575062	19.5975	460.894	2003.67
0.46125	0.578604	19.3911	464.882	2008.64	0.575062	19.5975	460.894	2003.67
0.46375	0.578459	19.3996	464.719	2008.44	0.575062	19.5975	460.894	2003.67
0.46625	0.578319	19.4077	464.562	2008.24	0.575062	19.5975	460.894	2003.67
0.46875	0.578185	19.4155	464.411	2008.05	0.575062	19.5975	460.894	2003.67
0.47125	0.578055	19.4229	464.265	2007.88	0.575062	19.5975	460.894	2003.67
0.47375	0.577931	19.4302	464.126	2007.7	0.575062	19.5975	460.894	2003.67
0.47625	0.577812	19.4371	463.992	2007.54	0.575062	19.5975	460.894	2003.67
0.47875	0.577697	19.4437	463.863	2007.38	0.575062	19.5975	460.894	2003.67
0.48125	0.577588	19.45	463.741	2007.23	0.575062	19.5975	460.894	2003.67
0.48375	0.577484	19.4561	463.624	2007.08	0.575062	19.5975	460.894	2003.67
0.48625	0.577385	19.4618	463.513	2006.95	0.575062	19.5975	460.894	2003.67
0.48875	0.577291	19.4672	463.408	2006.82	0.575062	19.5975	460.894	2003.67
0.49125	0.577201	19.4724	463.307	2006.7	0.575062	19.5975	460.894	2003.67
0.49375	0.577115	19.4774	463.21	2006.58	0.575062	19.5975	460.894	2003.67
0.49625	0.577031	19.4823	463.116	2006.46	0.575062	19.5975	460.894	2003.67
0.49875	0.576949	19.487	463.025	2006.35	0.575062	19.5975	460.894	2003.67
0.50125	0.57687	19.4916	462.936	2006.24	0.575062	19.5975	460.894	2003.67
0.50375	0.576794	19.496	462.85	2006.13	0.575062	19.5975	460.894	2003.67
0.50625	0.576721	19.5002	462.769	2006.04	0.575062	19.5975	460.894	2003.67
0.50875	0.576654	19.5041	462.694	2005.94	0.575062	19.5975	460.894	2003.67
0.51125	0.576592	19.5077	462.625	2005.86	0.575062	19.5975	460.894	2003.67
0.51375	0.576536	19.511	462.562	2005.78	0.575062	19.5975	460.894	2003.67
0.51625	0.576484	19.514	462.504	2005.71	0.575062	19.5975	460.894	2003.67
0.51875	0.576434	19.5168	462.448	2005.64	0.575062	19.5975	460.894	2003.67
0.52125	0.576387	19.5196	462.395	2005.58	0.575062	19.5975	460.894	2003.67
0.52375	0.576339	19.5223	462.343	2005.51	0.575062	19.5975	460.894	2003.67
0.52625	0.576293	19.525	462.29	2005.45	0.575062	19.5975	460.894	2003.67
0.52875	0.576246	19.5277	462.238	2005.39	0.575062	19.5975	460.894	2003.67
0.53125	0.576197	19.5305	462.184	2005.32	0.575062	19.5975	460.894	2003.67
0.53375	0.576147	19.5334	462.128	2005.25	0.575062	19.5975	460.894	2003.67
0.53625	0.576094	19.5365	462.069	2005.18	0.575062	19.5975	460.894	2003.67
0.53875	0.576039	19.5396	462.008	2005.11	0.575062	19.5975	460.894	2003.67
0.54125	0.575983	19.5429	461.946	2005.03	0.575062	19.5975	460.894	2003.67
0.54375	0.575927	19.5461	461.884	2004.96	0.575062	19.5975	460.894	2003.67
0.54625	0.575871	19.5493	461.821	2004.88	0.575062	19.5975	460.894	2003.67
0.54875	0.575815	19.5526	461.758	2004.8	0.575062	19.5975	460.894	2003.67
0.55125	0.575759	19.5559	461.695	2004.73	0.575062	19.5975	460.894	2003.67
0.55375	0.575704	19.559	461.634	2004.65	0.575062	19.5975	460.894	2003.67
0.55625	0.575651	19.562	461.576	2004.58	0.575062	19.5975	460.894	2003.67
0.55875	0.575602	19.5648	461.522	2004.52	0.575062	19.5975	460.894	2003.67
0.56125	0.575557	19.5674	461.472	2004.46	0.575062	19.5975	460.894	2003.67
0.56375	0.575517	19.5697	461.428	2004.4	0.575062	19.5975	460.894	2003.67
0.56625	0.575482	19.5718	461.388	2004.35	0.575062	19.5975	460.894	2003.67
0.56875	0.575451	19.5736	461.354	2004.32	0.575062	19.5975	460.894	2003.67
0.57125	0.575424	19.5751	461.325	2004.28	0.575062	19.5975	460.894	2003.67
