x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.0025	1	0	0.01	0.025	1	0	0.01	0.025
0.0075	1	0	0.01	0.025	1	0	0.01	0.025
0.0125	1	0	0.01	0.025	1	0	0.01	0.025
0.0175	1	0	0.01	0.025	1	0	0.01	0.025
0.0225	1	0	0.01	0.025	1	0	0.01	0.025
0.0275	1	0	0.01	0.025	1	0	0.01	0.025
0.0325	1	0	0.01	0.025	1	0	0.01	0.025
0.0375	1	0	0.01	0.025	1	0	0.01	0.025
0.0425	1	0	0.01	0.025	1	0	0.01	0.025
0.0475	1	0	0.01	0.025	1	0	0.01	0.025
0.0525	1	0	0.01	0.025	1	0	0.01	0.025
0.0575	1	0	0.01	0.025	1	0	0.01	0.025
0.0625	1	0	0.01	0.025	1	0	0.01	0.025
0.0675	1	0	0.01	0.025	1	0	0.01	0.025
0.0725	1	0	0.01	0.025	1	0	0.01	0.025
0.0775	1	0	0.01	0.025	1	0	0.01	0.025
0.0825	1	0	0.01	0.025	1	0	0.01	0.025
0.0875	1	0	0.01	0.025	1	0	0.01	0.025
0.0925	1	0	0.01	0.025	1	0	0.01	0.025
0.0975	1	0	0.01	0.025	1	0	0.01	0.025
0.1025	1	0	0.01	0.025	1	0	0.01	0.025
0.1075	1	0	0.01	0.025	1	0	0.01	0.025
0.1125	1	0	0.01	0.025	1	0	0.01	0.025
0.1175	1	0	0.01	0.025	1	0	0.01	0.025
0.1225	1	0	0.01	0.025	1	0	0.01	0.025
0.1275	1	0	0.01	0.025	1	0	0.01	0.025
0.1325	1	0	0.01	0.025	1	0	0.01	0.025
0.1375	1	0	0.01	0.025	1	0	0.01	0.025
0.1425	1	0	0.01	0.025	1	0	0.01	0.025
0.1475	1	0	0.01	0.025	1	0	0.01	0.025
0.1525	1	0	0.01	0.025	1	0	0.01	0.025
0.1575	1	0	0.01	0.025	1	0	0.01	0.025
0.1625	1	0	0.01	0.025	1	0	0.01	0.025
0.1675	1	0	0.01	0.025	1	0	0.01	0.025
0.1725	1	0	0.01	0.025	1	0	0.01	0.025
0.1775	1	0	0.01	0.025	1	0	0.01	0.025
0.1825	1	0	0.01	0.025	1	0	0.01	0.025
0.1875	1	0	0.01	0.025	1	0	0.01	0.025
0.1925	1	0	0.01	0.025	1	0	0.01	0.025
0.1975	1	0	0.01	0.025	1	0	0.01	0.025
0.2025	1	0	0.01	0.025	1	0	0.01	0.025
0.2075	1	0	0.01	0.025	1	0	0.01	0.025
0.2125	1	0	0.01	0.025	1	0	0.01	0.025
0.2175	1	0	0.01	0.025	1	0	0.01	0.025
0.2225	1	-1.84303e-19	0.01	0.025	1	0	0.01	0.025
0.2275	1	-2.79788e-15	0.01	0.025	1	0	0.01	0.025
0.2325	1	-3.86262e-11	0.01	0.025	1	0	0.01	0.025
0.2375	1	-4.6491e-07	0.0100001	0.025	1	0	0.01	0.025
0.2425	1.00662	-0.00403812	0.0109918	0.027299	5.99242	-6.19633	46.095	19.2306
0.2475	1.2384	-0.629572	1.00935	2.03762	5.99242	-6.19633	46.095	19.2306
0.2525	3.00043	-3.96515	16.6054	13.8358	5.99242	-6.19633	46.095	19.2306
0.2575	5.15227	-5.78035	38.7075	18.7818	5.99242	-6.19633	46.095	19.2306
0.2625	5.80775	-6.11643	44.6038	19.2001	5.99242	-6.19633	46.095	19.2306
0.2675	6.16315	-6.16982	45.6863	18.532	5.99242	-6.19633	46.095	19.2306
0.2725	6.506	-6.18013	45.9027	17.6386	5.99242	-6.19633	46.095	19.2306
0.2775	6.81031	-6.18269	45.983	16.8799	5.99242	-6.19633	46.095	19.2306
0.2825	7.02376	-6.1839	46.0318	16.3843	5.99242	-6.19633	46.095	19.2306
0.2875	7.13288	-6.18424	46.0791	16.1503	0.575113	-6.19633	46.095	200.374
0.2925	7.16489	-6.18388	46.1306	16.0961	0.575113	-6.19633	46.095	200.374
0.2975	7.16888	-6.18363	46.1667	16.0997	0.575113	-6.19633	46.095	200.374
0.3025	0.573934	-6.18391	46.1708	201.115	0.575113	-6.19633	46.095	200.374
0.3075	0.573977	-6.1832	46.1752	201.12	0.575113	-6.19633	46.095	200.374
0.3125	0.574047	-6.18257	46.1789	201.111	0.575113	-6.19633	46.095	200.374
0.3175	0.574211	-6.18193	46.1829	201.071	0.575113	-6.19633	46.095	200.374
0.3225	0.574517	-6.18121	46.1873	200.983	0.575113	-6.19633	46.095	200.374
0.3275	0.574896	-6.18048	46.1917	200.87	0.575113	-6.19633	46.095	200.374
0.3325	0.575189	-6.1797	46.1964	200.788	0.575113	-6.19633	46.095	200.374
0.3375	0.5754	-6.17888	46.2013	200.736	0.575113	-6.19633	46.095	200.374
0.3425	0.575563	-6.17802	46.2066	200.702	0.575113	-6.19633	46.095	200.374
0.3475	0.575701	-6.1771	46.2121	200.678	0.575113	-6.19633	46.095	200.374
0.3525	0.575827	-6.17613	46.218	200.659	0.575113	-6.19633	46.095	200.374
0.3575	0.575943	-6.17509	46.2243	200.646	0.575113	-6.19633	46.095	200.374
0.3625	0.57605	-6.17401	46.2311	200.638	0.575113	-6.19633	46.095	200.374
0.3675	0.576145	-6.17285	46.2383	200.636	0.575113	-6.19633	46.095	200.374
0.3725	0.576232	-6.17163	46.2458	200.639	0.575113	-6.19633	46.095	200.374
0.3775	0.576314	-6.17033	46.2537	200.644	0.575113	-6.19633	46.095	200.374
0.3825	0.576397	-6.16896	46.262	200.652	0.575113	-6.19633	46.095	200.374
0.3875	0.576484	-6.16751	46.2708	200.66	0.575113	-6.19633	46.095	200.374
0.3925	0.576586	-6.16598	46.2801	200.665	0.575113	-6.19633	46.095	200.374
0.3975	0.5767	-6.16438	46.2898	200.666	0.575113	-6.19633	46.095	200.374
0.4025	0.576811	-6.1627	46.3002	200.673	0.575113	-6.19633	46.095	200.374
0.4075	0.576913	-6.16094	46.3108	200.684	0.575113	-6.19633	46.095	200.374
0.4125	0.577014	-6.15911	46.3221	200.697	0.575113	-6.19633	46.095	200.374
0.4175	0.577116	-6.1572	46.3338	200.713	0.575113	-6.19633	46.095	200.374
0.4225	0.577227	-6.15522	46.3461	200.727	0.575113	-6.19633	46.095	200.374
0.4275	0.577352	-6.15316	46.3587	200.738	0.575113	-6.19633	46.095	200.374
0.4325	0.577487	-6.15104	46.3716	200.747	0.575113	-6.19633	46.095	200.374
0.4375	0.577619	-6.14884	46.3851	200.76	0.575113	-6.19633	46.095	200.374
0.4425	0.577745	-6.14655	46.399	200.776	0.575113	-6.19633	46.095	200.374
0.4475	0.577871	-6.14416	46.4136	200.796	0.575113	-6.19633	46.095	200.374
0.4525	0.578004	-6.14168	46.4288	200.815	0.575113	-6.19633	46.095	200.374
0.4575	0.578136	-6.13929	46.4434	200.832	0.575113	-6.19633	46.095	200.374
0.4625	0.578266	-6.13703	46.4573	200.848	0.575113	-6.19633	46.095	200.374
0.4675	0.578396	-6.13484	46.4708	200.861	0.575113	-6.19633	46.095	200.374
0.4725	0.578527	-6.1326	46.4846	200.875	0.575113	-6.19633	46.095	200.374
0.4775	0.578661	-6.1302	46.4994	200.892	0.575113	-6.19633	46.095	200.374
0.4825	0.578808	-6.12748	46.5161	200.913	0.575113	-6.19633	46.095	200.374
0.4875	0.578979	-6.12429	46.5356	200.938	0.575113	-6.19633	46.095	200.374
0.4925	0.579181	-6.12057	46.5584	200.966	0.575113	-6.19633	46.095	200.374
0.4975	0.579414	-6.11635	46.5843	200.997	0.575113	-6.19633	46.095	200.374
0.5025	0.579673	-6.11173	46.6127	201.03	0.575113	-6.19633	46.095	200.374
0.5075	0.579948	-6.10681	46.643	201.065	0.575113	-6.19633	46.095	200.374
0.5125	0.580237	-6.10158	46.6752	201.104	0.575113	-6.19633	46.095	200.374
0.5175	0.580544	-6.09596	46.7098	201.147	0.575113	-6.19633	46.095	200.374
0.5225	0.58088	-6.08977	46.748	201.195	0.575113	-6.19633	46.095	200.374
0.5275	0.58126	-6.08282	46.7909	201.248	0.575113	-6.19633	46.095	200.374
0.5325	0.581695	-6.07492	46.8397	201.307	0.575113	-6.19633	46.095	200.374
0.5375	0.582192	-6.06592	46.8953	201.374	0.575113	-6.19633	46.095	200.374
0.5425	0.582759	-6.05566	46.9587	201.45	0.575113	-6.19633	46.095	200.374
0.5475	0.583402	-6.04397	47.0311	201.538	0.575113	-6.19633	46.095	200.374
0.5525	0.584132	-6.03066	47.1136	201.639	0.575113	-6.19633	46.095	200.374
0.5575	0.584963	-6.01554	47.2076	201.755	0.575113	-6.19633	46.095	200.374
0.5625	0.585908	-5.99838	47.3144	201.885	0.575113	-6.19633	46.095	200.374
0.5675	0.586978	-5.97901	47.4352	202.032	0.575113	-6.19633	46.095	200.374
0.5725	0.588175	-5.95739	47.5704	202.195	0.575113	-6.19633	46.095	200.374
0.5775	0.589491	-5.93365	47.7192	202.374	0.575113	-6.19633	46.095	200.374
0.5825	0.590905	-5.90815	47.8794	202.568	0.575113	-6.19633	46.095	200.374
0.5875	0.592391	-5.88138	48.0481	202.772	0.575113	-6.19633	46.095	200.374
0.5925	0.59393	-5.85371	48.223	202.983	0.575113	-6.19633	46.095	200.374
0.5975	0.595519	-5.8252	48.4038	203.2	0.575113	-6.19633	46.095	200.374
0.6025	0.597187	-5.7954	48.5935	203.427	0.575113	-6.19633	46.095	200.374
0.6075	0.598981	-5.76341	48.7978	203.67	0.575113	-6.19633	46.095	200.374
0.6125	0.600961	-5.72819	49.0235	203.938	0.575113	-6.19633	46.095	200.374
0.6175	0.60317	-5.68898	49.276	204.237	0.575113	-6.19633	46.095	200.374
0.6225	0.605622	-5.64555	49.5568	204.57	0.575113	-6.19633	46.095	200.374
0.6275	0.6083	-5.5983	49.8638	204.931	0.575113	-6.19633	46.095	200.374
0.6325	0.611162	-5.548	50.1925	205.316	0.575113	-6.19633	46.095	200.374
0.6375	0.614165	-5.49544	50.5379	205.718	0.575113	-6.19633	46.095	200.374
0.6425	0.617281	-5.44112	50.8971	206.134	0.575113	-6.19633	46.095	200.374
0.6475	0.620508	-5.38509	51.2699	206.564	0.575113	-6.19633	46.095	200.374
0.6525	0.623865	-5.32701	51.6587	207.011	0.575113	-6.19633	46.095	200.374
0.6575	0.627385	-5.26639	52.0673	207.477	0.579808	-6.11013	46.6227	201.027
0.6625	0.631094	-5.20284	52.4987	207.967	0.586343	-5.99109	47.36	201.93
0.6675	0.634997	-5.13628	52.9536	208.48	0.592936	-5.87204	48.1073	202.835
0.6725	0.639079	-5.06702	53.4307	209.014	0.599589	-5.75299	48.8647	203.742
0.6775	0.64331	-4.99559	53.9265	209.566	0.606301	-5.63394	49.6322	204.652
0.6825	0.647659	-4.92254	54.4376	210.132	0.613074	-5.51489	50.4101	205.563
0.6875	0.652108	-4.84821	54.9619	210.709	0.619906	-5.39585	51.1984	206.476
0.6925	0.656662	-4.77257	55.4999	211.296	0.6268	-5.2768	51.9973	207.392
0.6975	0.661344	-4.69527	56.0545	211.896	0.633755	-5.15775	52.8068	208.309
0.7025	0.666191	-4.61569	56.6304	212.516	0.640771	-5.0387	53.6271	209.229
0.7075	0.671241	-4.53323	57.2324	213.159	0.647849	-4.91966	54.4582	210.15
0.7125	0.676526	-4.44746	57.8643	213.829	0.65499	-4.80061	55.3004	211.074
0.7175	0.68206	-4.35825	58.5279	214.527	0.662194	-4.68156	56.1538	211.999
0.7225	0.687832	-4.26582	59.2224	215.25	0.66946	-4.56251	57.0184	212.927
0.7275	0.693817	-4.17064	59.9449	215.997	0.676791	-4.44347	57.8944	213.856
0.7325	0.699977	-4.07333	60.6914	216.762	0.684185	-4.32442	58.7818	214.788
0.7375	0.706278	-3.9745	61.4577	217.541	0.691644	-4.20537	59.681	215.721
0.7425	0.712687	-3.87472	62.2398	218.328	0.699168	-4.08632	60.5919	216.657
0.7475	0.71918	-3.77437	63.035	219.121	0.706758	-3.96728	61.5147	217.595
0.7525	0.725739	-3.67372	63.8412	219.918	0.714413	-3.84823	62.4495	218.534
0.7575	0.732358	-3.57287	64.6579	220.718	0.722134	-3.72918	63.3964	219.476
