x	rho	u	p	e	rho_Ex	u_Ex	p_Ex	e_Ex
0.2275	0.930236	0.0849127	0.90374	2.42879	0.93605	0.07768	0.91163	2.43478
0.2325	0.918336	0.0999048	0.887599	2.41632	0.922766	0.0943466	0.893569	2.4209
0.2375	0.906248	0.115295	0.871287	2.40356	0.909632	0.111013	0.875815	2.40706
0.2425	0.894037	0.131009	0.854898	2.39055	0.896649	0.12768	0.858364	2.39326
0.2475	0.881765	0.146977	0.838515	2.37738	0.883814	0.144347	0.841212	2.37949
0.2525	0.86951	0.163102	0.822247	2.36411	0.871127	0.161013	0.824355	2.36577
0.2575	0.857325	0.179316	0.806161	2.3508	0.858586	0.17768	0.807788	2.35209
0.2625	0.845227	0.195597	0.790281	2.33748	0.84619	0.194347	0.791508	2.33845
0.2675	0.833227	0.211931	0.774619	2.32415	0.833937	0.211013	0.775509	2.32484
0.2725	0.821334	0.228308	0.759185	2.31083	0.821827	0.22768	0.759788	2.31128
0.2775	0.809553	0.244718	0.743985	2.29752	0.809858	0.244347	0.744342	2.29775
0.2825	0.797888	0.261156	0.729021	2.28422	0.798029	0.261013	0.729165	2.28427
0.2875	0.786343	0.277615	0.714296	2.27094	0.786338	0.27768	0.714254	2.27083
0.2925	0.77492	0.294093	0.699812	2.25769	0.774785	0.294347	0.699606	2.25742
0.2975	0.763619	0.310584	0.685567	2.24447	0.763368	0.311013	0.685216	2.24406
0.3025	0.752444	0.327088	0.671563	2.23127	0.752086	0.32768	0.67108	2.23073
0.3075	0.741394	0.3436	0.657797	2.21811	0.740937	0.344347	0.657195	2.21744
0.3125	0.730469	0.360119	0.644268	2.20498	0.729922	0.361013	0.643556	2.2042
0.3175	0.71967	0.376643	0.630974	2.19189	0.719037	0.37768	0.630162	2.19099
0.3225	0.708997	0.39317	0.617913	2.17883	0.708283	0.394347	0.617007	2.17782
0.3275	0.69845	0.409699	0.605084	2.16581	0.697658	0.411013	0.604087	2.1647
0.3325	0.688029	0.426229	0.592483	2.15283	0.687161	0.42768	0.591401	2.15161
0.3375	0.677733	0.442758	0.580108	2.13988	0.676791	0.444347	0.578944	2.13856
0.3425	0.667561	0.459285	0.567957	2.12698	0.666546	0.461013	0.566712	2.12555
0.3475	0.657514	0.475809	0.556026	2.11412	0.656426	0.47768	0.554702	2.11259
0.3525	0.647591	0.492328	0.544315	2.10131	0.646429	0.494347	0.542911	2.09966
0.3575	0.637791	0.508843	0.532819	2.08853	0.636554	0.511013	0.531336	2.08677
0.3625	0.628114	0.52535	0.521536	2.0758	0.6268	0.52768	0.519973	2.07392
0.3675	0.61856	0.541849	0.510465	2.06312	0.617166	0.544347	0.508818	2.06111
0.3725	0.609128	0.558339	0.499601	2.05048	0.607651	0.561013	0.49787	2.04834
0.3775	0.599817	0.574817	0.488944	2.03789	0.598254	0.57768	0.487124	2.03561
0.3825	0.590628	0.591282	0.478491	2.02535	0.588973	0.594347	0.476577	2.02292
0.3875	0.58156	0.607732	0.468239	2.01286	0.579808	0.611013	0.466227	2.01027
0.3925	0.572614	0.624164	0.458186	2.00042	0.570757	0.62768	0.45607	1.99766
0.3975	0.563789	0.640574	0.448333	1.98803	0.56182	0.644347	0.446104	1.98508
0.4025	0.555088	0.656958	0.438676	1.97571	0.552995	0.661013	0.436324	1.97255
0.4075	0.546511	0.67331	0.429217	1.96344	0.544281	0.67768	0.426729	1.96006
0.4125	0.538061	0.689621	0.419957	1.95125	0.535677	0.694347	0.417316	1.94761
0.4175	0.529742	0.705882	0.410896	1.93913	0.527183	0.711013	0.40808	1.93519
0.4225	0.521558	0.722079	0.402037	1.9271	0.518797	0.72768	0.399021	1.92282
0.4275	0.513515	0.738197	0.393385	1.91516	0.510517	0.744347	0.390135	1.91049
0.4325	0.50562	0.754215	0.384945	1.90333	0.502344	0.761013	0.381418	1.89819
0.4375	0.497883	0.770106	0.376726	1.89164	0.494276	0.77768	0.37287	1.88594
0.4425	0.49032	0.785835	0.368739	1.8801	0.486312	0.794347	0.364486	1.87373
0.4475	0.482948	0.801352	0.361003	1.86875	0.47845	0.811013	0.356264	1.86155
0.4525	0.475798	0.816584	0.353544	1.85764	0.470691	0.82768	0.348201	1.84942
0.4575	0.468909	0.831435	0.3464	1.84684	0.463033	0.844347	0.340296	1.83732
0.4625	0.462333	0.845773	0.33962	1.83645	0.455475	0.861013	0.332545	1.82526
0.4675	0.456137	0.859433	0.333267	1.82657	0.448015	0.87768	0.324945	1.81325
0.4725	0.450398	0.872219	0.327414	1.81736	0.440654	0.894347	0.317495	1.80127
0.4775	0.445196	0.88392	0.322134	1.80894	0.43339	0.911013	0.310192	1.78934
0.4825	0.440607	0.894334	0.317497	1.80147	0.426319	0.927453	0.30313	1.7776
0.4875	0.436689	0.903294	0.313553	1.79506	0.426319	0.927453	0.30313	1.7776
0.4925	0.433469	0.910706	0.310322	1.78976	0.426319	0.927453	0.30313	1.7776
0.4975	0.430937	0.916563	0.30779	1.78558	0.426319	0.927453	0.30313	1.7776
0.5025	0.429044	0.92096	0.3059	1.78245	0.426319	0.927453	0.30313	1.7776
0.5075	0.427706	0.924075	0.304567	1.78024	0.426319	0.927453	0.30313	1.7776
0.5125	0.42682	0.92614	0.303687	1.77877	0.426319	0.927453	0.30313	1.7776
0.5175	0.426276	0.927406	0.303148	1.77788	0.426319	0.927453	0.30313	1.7776
0.5225	0.425974	0.928107	0.30285	1.7774	0.426319	0.927453	0.30313	1.7776
0.5275	0.425828	0.928441	0.302708	1.77717	0.426319	0.927453	0.30313	1.7776
0.5325	0.425773	0.928559	0.302657	1.7771	0.426319	0.927453	0.30313	1.7776
0.5375	0.425764	0.928574	0.302651	1.7771	0.426319	0.927453	0.30313	1.7776
0.5425	0.425806	0.92847	0.302695	1.77719	0.426319	0.927453	0.30313	1.7776
0.5475	0.425896	0.928249	0.302789	1.77737	0.426319	0.927453	0.30313	1.7776
0.5525	0.425983	0.928034	0.30288	1.77754	0.426319	0.927453	0.30313	1.7776
0.5575	0.426046	0.927875	0.302948	1.77767	0.426319	0.927453	0.30313	1.7776
0.5625	0.42609	0.927758	0.302997	1.77778	0.426319	0.927453	0.30313	1.7776
0.5675	0.426122	0.927671	0.303035	1.77786	0.426319	0.927453	0.30313	1.7776
0.5725	0.426142	0.927605	0.303062	1.77794	0.426319	0.927453	0.30313	1.7776
0.5775	0.426153	0.927558	0.303082	1.77801	0.426319	0.927453	0.30313	1.7776
0.5825	0.426157	0.927529	0.303094	1.77807	0.426319	0.927453	0.30313	1.7776
0.5875	0.426158	0.927504	0.303105	1.77812	0.426319	0.927453	0.30313	1.7776
0.5925	0.426159	0.927477	0.303117	1.77819	0.426319	0.927453	0.30313	1.7776
0.5975	0.426159	0.927453	0.303127	1.77825	0.426319	0.927453	0.30313	1.7776
0.6025	0.426159	0.927432	0.303135	1.7783	0.426319	0.927453	0.30313	1.7776
0.6075	0.426156	0.927412	0.303144	1.77836	0.426319	0.927453	0.30313	1.7776
0.6125	0.426148	0.927398	0.30315	1.77843	0.426319	0.927453	0.30313	1.7776
0.6175	0.426135	0.927395	0.303151	1.77849	0.426319	0.927453	0.30313	1.7776
0.6225	0.426116	0.9274	0.303149	1.77856	0.426319	0.927453	0.30313	1.7776
0.6275	0.426092	0.927408	0.303145	1.77864	0.426319	0.927453	0.30313	1.7776
0.6325	0.426067	0.927417	0.303141	1.77872	0.426319	0.927453	0.30313	1.7776
0.6375	0.426039	0.927426	0.303137	1.77881	0.426319	0.927453	0.30313	1.7776
0.6425	0.426007	0.927436	0.303133	1.77892	0.426319	0.927453	0.30313	1.7776
0.6475	0.425971	0.927445	0.303129	1.77905	0.426319	0.927453	0.30313	1.7776
0.6525	0.425932	0.927452	0.303126	1.77919	0.426319	0.927453	0.30313	1.7776
0.6575	0.425893	0.927458	0.303123	1.77934	0.426319	0.927453	0.30313	1.7776
0.6625	0.425856	0.927462	0.303121	1.77948	0.426319	0.927453	0.30313	1.7776
0.6675	0.425812	0.927464	0.30312	1.77966	0.426319	0.927453	0.30313	1.7776
0.6725	0.425738	0.927465	0.303119	1.77997	0.426319	0.927453	0.30313	1.7776
0.6775	0.425589	0.927465	0.303119	1.78058	0.426319	0.927453	0.30313	1.7776
0.6825	0.425215	0.927465	0.303119	1.78215	0.426319	0.927453	0.30313	1.7776
0.6875	0.424338	0.927465	0.303119	1.78583	0.426319	0.927453	0.30313	1.7776
0.6925	0.422912	0.927464	0.303119	1.79186	0.426319	0.927453	0.30313	1.7776
0.6975	0.42126	0.927463	0.303119	1.79889	0.426319	0.927453	0.30313	1.7776
0.7025	0.419744	0.927462	0.303119	1.80538	0.426319	0.927453	0.30313	1.7776
0.7075	0.418547	0.927461	0.303119	1.81055	0.426319	0.927453	0.30313	1.7776
0.7125	0.4177	0.92746	0.30312	1.81422	0.426319	0.927453	0.30313	1.7776
0.7175	0.417183	0.927459	0.30312	1.81647	0.426319	0.927453	0.30313	1.7776
0.7225	0.416938	0.927458	0.30312	1.81754	0.426319	0.927453	0.30313	1.7776
0.7275	0.416867	0.927457	0.30312	1.81785	0.426319	0.927453	0.30313	1.7776
0.7325	0.260553	0.927455	0.303121	2.90843	0.265574	0.927453	0.30313	2.85354
0.7375	0.260596	0.927453	0.303121	2.90796	0.265574	0.927453	0.30313	2.85354
0.7425	0.260827	0.927451	0.303121	2.90539	0.265574	0.927453	0.30313	2.85354
0.7475	0.261416	0.927449	0.303122	2.89885	0.265574	0.927453	0.30313	2.85354
0.7525	0.262252	0.927447	0.303122	2.8896	0.265574	0.927453	0.30313	2.85354
0.7575	0.26306	0.927445	0.303123	2.88074	0.265574	0.927453	0.30313	2.85354
0.7625	0.263733	0.927443	0.303123	2.87338	0.265574	0.927453	0.30313	2.85354
0.7675	0.264273	0.92744	0.303123	2.86752	0.265574	0.927453	0.30313	2.85354
0.7725	0.264688	0.927438	0.303124	2.86302	0.265574	0.927453	0.30313	2.85354
0.7775	0.264994	0.927436	0.303124	2.85972	0.265574	0.927453	0.30313	2.85354
0.7825	0.26521	0.927434	0.303124	2.8574	0.265574	0.927453	0.30313	2.85354
0.7875	0.265356	0.927432	0.303124	2.85583	0.265574	0.927453	0.30313	2.85354
0.7925	0.265449	0.92743	0.303125	2.85483	0.265574	0.927453	0.30313	2.85354
0.7975	0.265504	0.927428	0.303125	2.85423	0.265574	0.927453	0.30313	2.85354
0.8025	0.265535	0.927426	0.303125	2.8539	0.265574	0.927453	0.30313	2.85354
0.8075	0.265551	0.927424	0.303125	2.85374	0.265574	0.927453	0.30313	2.85354
0.8125	0.265557	0.927422	0.303125	2.85367	0.265574	0.927453	0.30313	2.85354
0.8175	0.265559	0.92742	0.303125	2.85365	0.265574	0.927453	0.30313	2.85354
0.8225	0.265558	0.927417	0.303125	2.85366	0.265574	0.927453	0.30313	2.85354
0.8275	0.265556	0.927414	0.303126	2.85369	0.265574	0.927453	0.30313	2.85354
0.8325	0.265552	0.927412	0.303126	2.85373	0.265574	0.927453	0.30313	2.85354
0.8375	0.265551	0.927408	0.303126	2.85375	0.265574	0.927453	0.30313	2.85354
0.8425	0.26555	0.927405	0.303126	2.85375	0.265574	0.927453	0.30313	2.85354
0.8475	0.26555	0.927401	0.303126	2.85375	0.265574	0.927453	0.30313	2.85354
0.8525	0.265551	0.927398	0.303125	2.85373	0.265574	0.927453	0.30313	2.85354
0.8575	0.265554	0.927392	0.303125	2.85371	0.265574	0.927453	0.30313	2.85354
0.8625	0.265558	0.927383	0.303126	2.85367	0.265574	0.927453	0.30313	2.85354
0.8675	0.265561	0.927379	0.303124	2.85363	0.265574	0.927453	0.30313	2.85354
0.8725	0.265562	0.927379	0.303121	2.85358	0.265574	0.927453	0.30313	2.85354
0.8775	0.265564	0.927373	0.303119	2.85354	0.265574	0.927453	0.30313	2.85354
0.8825	0.265568	0.927357	0.303119	2.8535	0.265574	0.927453	0.30313	2.85354
0.8875	0.265571	0.927354	0.303116	2.85344	0.265574	0.927453	0.30313	2.85354
0.8925	0.265567	0.927378	0.303104	2.85336	0.265574	0.927453	0.30313	2.85354
0.8975	0.265568	0.927384	0.303098	2.8533	0.265574	0.927453	0.30313	2.85354
0.9025	0.265578	0.92734	0.303109	2.8533	0.265574	0.927453	0.30313	2.85354
0.9075	0.265584	0.927311	0.303115	2.85329	0.265574	0.927453	0.30313	2.85354
0.9125	0.265556	0.927431	0.303072	2.85319	0.265574	0.927453	0.30313	2.85354
0.9175	0.265546	0.92744	0.303068	2.85325	0.265574	0.927453	0.30313	2.85354
0.9225	0.265565	0.927327	0.303106	2.85341	0.265574	0.927453	0.30313	2.85354
0.9275	0.265591	0.926958	0.303137	2.85342	0.265574	0.927453	0.30313	2.85354
0.9325	0.264908	0.924822	0.302166	2.85162	0.265574	0.927453	0.30313	2.85354
0.9375	0.247655	0.855978	0.277675	2.80304	0.265574	0.927453	0.30313	2.85354
0.9425	0.188873	0.541318	0.192324	2.54568	0.125	0	0.1	2
0.9475	0.133026	0.0640637	0.108671	2.04229	0.125	0	0.1	2
0.9525	0.125187	0.000557445	0.100082	1.99865	0.125	0	0.1	2
0.9575	0.125002	2.03608e-05	0.100003	2.00002	0.125	0	0.1	2
0.9625	0.125	8.49391e-07	0.1	2	0.125	0	0.1	2
0.9675	0.125	1.66571e-08	0.1	2	0.125	0	0.1	2
0.9725	0.125	4.1954e-10	0.1	2	0.125	0	0.1	2
0.9775	0.125	1.26629e-11	0.1	2	0.125	0	0.1	2
0.9825	0.125	-9.20953e-13	0.1	2	0.125	0	0.1	2
0.9875	0.125	-2.92924e-14	0.1	2	0.125	0	0.1	2
0.9925	0.125	2.13456e-15	0.1	2	0.125	0	0.1	2
0.9975	0.125	-7.5582e-16	0.1	2	0.125	0	0.1	2
