x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.0001	1	5.76872e-15	1000	2500	1	0	1000	2500
0.0003	1	9.6143e-15	1000	2500	1	0	1000	2500
0.0005	1	9.61429e-15	1000	2500	1	0	1000	2500
0.0007	1	9.61428e-15	1000	2500	1	0	1000	2500
0.0009	1	9.61427e-15	1000	2500	1	0	1000	2500
0.0011	1	9.61425e-15	1000	2500	1	0	1000	2500
0.0013	1	1.09769e-14	1000	2500	1	0	1000	2500
0.0015	1	1.48225e-14	1000	2500	1	0	1000	2500
0.0017	1	2.27562e-14	1000	2500	1	0	1000	2500
0.0019	1	2.82823e-14	1000	2500	1	0	1000	2500
0.0021	1	3.40507e-14	1000	2500	1	0	1000	2500
0.0023	1	4.19844e-14	1000	2500	1	0	1000	2500
0.0025	1	5.15985e-14	1000	2500	1	0	1000	2500
0.0027	1	6.20151e-14	1000	2500	1	0	1000	2500
0.0029	1	7.46723e-14	1000	2500	1	0	1000	2500
0.0031	1	9.55057e-14	1000	2500	1	0	1000	2500
0.0033	1	1.1858e-13	1000	2500	1	0	1000	2500
0.0035	1	1.44379e-13	1000	2500	1	0	1000	2500
0.0037	1	1.75947e-13	1000	2500	1	0	1000	2500
0.0039	1	2.21216e-13	1000	2500	1	0	1000	2500
0.0041	1	2.72255e-13	1000	2500	1	0	1000	2500
0.0043	1	3.3595e-13	1000	2500	1	0	1000	2500
0.0045	1	4.2817e-13	1000	2500	1	0	1000	2500
0.0047	1	5.36016e-13	1000	2500	1	0	1000	2500
0.0049	1	6.69978e-13	1000	2500	1	0	1000	2500
0.0051	1	8.41761e-13	1000	2500	1	0	1000	2500
0.0053	1	1.05256e-12	1000	2500	1	0	1000	2500
0.0055	1	1.3237e-12	1000	2500	1	0	1000	2500
0.0057	1	1.66349e-12	1000	2500	1	0	1000	2500
0.0059	1	2.08782e-12	1000	2500	1	0	1000	2500
0.0061	1	2.61918e-12	1000	2500	1	0	1000	2500
0.0063	1	3.28476e-12	1000	2500	1	0	1000	2500
0.0065	1	4.11225e-12	1000	2500	1	0	1000	2500
0.0067	1	5.1451e-12	1000	2500	1	0	1000	2500
0.0069	1	6.43234e-12	1000	2500	1	0	1000	2500
0.0071	1	8.03525e-12	1000	2500	1	0	1000	2500
0.0073	1	1.00252e-11	1000	2500	1	0	1000	2500
0.0075	1	1.24878e-11	1000	2500	1	0	1000	2500
0.0077	1	1.55434e-11	1000	2500	1	0	1000	2500
0.0079	1	1.93241e-11	1000	2500	1	0	1000	2500
0.0081	1	2.40022e-11	1000	2500	1	0	1000	2500
0.0083	1	2.97772e-11	1000	2500	1	0	1000	2500
0.0085	1	3.6904e-11	1000	2500	1	0	1000	2500
0.0087	1	4.56931e-11	1000	2500	1	0	1000	2500
0.0089	1	5.65109e-11	1000	2500	1	0	1000	2500
0.0091	1	6.98145e-11	1000	2500	1	0	1000	2500
0.0093	1	8.61563e-11	1000	2500	1	0	1000	2500
0.0095	1	1.06209e-10	1000	2500	1	0	1000	2500
0.0097	1	1.30784e-10	1000	2500	1	0	1000	2500
0.0099	1	1.60876e-10	1000	2500	1	0	1000	2500
0.0101	1	1.97675e-10	1000	2500	1	0	1000	2500
0.0103	1	2.42629e-10	1000	2500	1	0	1000	2500
0.0105	1	2.97491e-10	1000	2500	1	0	1000	2500
0.0107	1	3.64367e-10	1000	2500	1	0	1000	2500
0.0109	1	4.45795e-10	1000	2500	1	0	1000	2500
0.0111	1	5.44835e-10	1000	2500	1	0	1000	2500
0.0113	1	6.65172e-10	1000	2500	1	0	1000	2500
0.0115	1	8.11218e-10	1000	2500	1	0	1000	2500
0.0117	1	9.88269e-10	1000	2500	1	0	1000	2500
0.0119	1	1.20268e-09	1000	2500	1	0	1000	2500
0.0121	1	1.46205e-09	1000	2500	1	0	1000	2500
0.0123	1	1.77545e-09	1000	2500	1	0	1000	2500
0.0125	1	2.15374e-09	1000	2500	1	0	1000	2500
0.0127	1	2.60985e-09	1000	2500	1	0	1000	2500
0.0129	1	3.15918e-09	1000	2500	1	0	1000	2500
0.0131	1	3.82007e-09	1000	2500	1	0	1000	2500
0.0133	1	4.61431e-09	1000	2500	1	0	1000	2500
0.0135	1	5.56778e-09	1000	2500	1	0	1000	2500
0.0137	1	6.71112e-09	1000	2500	1	0	1000	2500
0.0139	1	8.08069e-09	1000	2500	1	0	1000	2500
0.0141	1	9.71944e-09	1000	2500	1	0	1000	2500
0.0143	1	1.16782e-08	1000	2500	1	0	1000	2500
0.0145	1	1.40168e-08	1000	2500	1	0	1000	2500
0.0147	1	1.68059e-08	1000	2500	1	0	1000	2500
0.0149	1	2.01288e-08	1000	2500	1	0	1000	2500
0.0151	1	2.40832e-08	1000	2500	1	0	1000	2500
0.0153	1	2.87841e-08	1000	2500	1	0	1000	2500
0.0155	1	3.43664e-08	1000	2500	1	0	1000	2500
0.0157	1	4.09881e-08	1000	2500	1	0	1000	2500
0.0159	1	4.88342e-08	1000	2500	1	0	1000	2500
0.0161	1	5.8121e-08	1000	2500	1	0	1000	2500
0.0163	1	6.91013e-08	1000	2500	1	0	1000	2500
0.0165	1	8.20698e-08	1000	2500	1	0	1000	2500
0.0167	1	9.73699e-08	1000	2500	1	0	1000	2500
0.0169	1	1.15401e-07	1000	2500	1	0	1000	2500
0.0171	1	1.36628e-07	1000	2500	1	0	1000	2500
0.0173	1	1.61591e-07	1000	2500	1	0	1000	2500
0.0175	1	1.90914e-07	1000	2500	1	0	1000	2500
0.0177	1	2.25323e-07	1000	2500	1	0	1000	2500
0.0179	1	2.65656e-07	1000	2500	1	0	1000	2500
0.0181	1	3.12881e-07	1000	2500	1	0	1000	2500
0.0183	1	3.68118e-07	1000	2500	1	0	1000	2500
0.0185	1	4.32654e-07	1000	2500	1	0	1000	2500
0.0187	1	5.07976e-07	1000	2500	1	0	1000	2500
0.0189	1	5.9579e-07	1000	2500	1	0	1000	2500
0.0191	1	6.98057e-07	1000	2500	1	0	1000	2500
0.0193	1	8.1703e-07	1000	2500	1	0	1000	2500
0.0195	1	9.55286e-07	1000	2500	1	0	1000	2500
0.0197	1	1.11578e-06	1000	2500	1	0	1000	2500
0.0199	1	1.30189e-06	1000	2500	1	0	1000	2500
0.0201	1	1.51746e-06	1000	2500	1	0	1000	2500
0.0203	1	1.7669e-06	1000	2500	1	0	1000	2500
0.0205	1	2.05521e-06	1000	2500	1	0	1000	2500
0.0207	1	2.3881e-06	1000	2500	1	0	1000	2500
0.0209	1	2.77205e-06	1000	2500	1	0	1000	2500
0.0211	1	3.21439e-06	1000	2500	1	0	1000	2500
0.0213	1	3.72349e-06	1000	2500	1	0	1000	2500
0.0215	1	4.30877e-06	1000	2500	1	0	1000	2500
0.0217	1	4.98091e-06	1000	2500	1	0	1000	2500
0.0219	1	5.75197e-06	1000	2500	1	0	1000	2500
0.0221	1	6.63557e-06	1000	2500	1	0	1000	2500
0.0223	1	7.64704e-06	1000	2500	1	0	1000	2500
0.0225	1	8.80365e-06	1000	2500	1	0	1000	2500
0.0227	1	1.01248e-05	1000	2500	1	0	1000	2500
0.0229	1	1.16322e-05	1000	2500	1	0	1000	2500
0.0231	1	1.33505e-05	1000	2500	1	0	1000	2500
0.0233	1	1.53068e-05	999.999	2500	1	0	1000	2500
0.0235	1	1.75318e-05	999.999	2500	1	0	1000	2500
0.0237	0.999999	2.00598e-05	999.999	2500	1	0	1000	2500
0.0239	0.999999	2.29288e-05	999.999	2500	1	0	1000	2500
0.0241	0.999999	2.61814e-05	999.999	2500	1	0	1000	2500
0.0243	0.999999	2.9865e-05	999.999	2500	1	0	1000	2500
0.0245	0.999999	3.4032e-05	999.999	2500	1	0	1000	2500
0.0247	0.999999	3.8741e-05	999.999	2500	1	0	1000	2500
0.0249	0.999999	4.40567e-05	999.998	2500	1	0	1000	2500
0.0251	0.999999	5.00508e-05	999.998	2500	1	0	1000	2500
0.0253	0.999998	5.68027e-05	999.998	2500	1	0	1000	2500
0.0255	0.999998	6.44e-05	999.998	2500	1	0	1000	2500
0.0257	0.999998	7.29394e-05	999.997	2500	1	0	1000	2500
0.0259	0.999998	8.25273e-05	999.997	2500	1	0	1000	2500
0.0261	0.999998	9.32809e-05	999.997	2500	1	0	1000	2500
0.0263	0.999997	0.000105329	999.996	2500	1	0	1000	2500
0.0265	0.999997	0.000118813	999.996	2500	1	0	1000	2500
0.0267	0.999996	0.000133888	999.995	2500	1	0	1000	2500
0.0269	0.999996	0.000150724	999.994	2500	1	0	1000	2500
0.0271	0.999995	0.000169505	999.994	2500	1	0	1000	2500
0.0273	0.999995	0.000190434	999.993	2499.99	1	0	1000	2500
0.0275	0.999994	0.000213732	999.992	2499.99	1	0	1000	2500
0.0277	0.999994	0.000239639	999.991	2499.99	1	0	1000	2500
0.0279	0.999993	0.000268416	999.99	2499.99	1	0	1000	2500
0.0281	0.999992	0.000300347	999.989	2499.99	1	0	1000	2500
0.0283	0.999991	0.000335739	999.987	2499.99	1	0	1000	2500
0.0285	0.99999	0.000374926	999.986	2499.99	1	0	1000	2500
0.0287	0.999989	0.000418267	999.984	2499.99	1	0	1000	2500
0.0289	0.999988	0.000466152	999.983	2499.99	1	0	1000	2500
0.0291	0.999986	0.000519	999.981	2499.99	1	0	1000	2500
0.0293	0.999985	0.000577263	999.978	2499.98	1	0	1000	2500
0.0295	0.999983	0.000641425	999.976	2499.98	1	0	1000	2500
0.0297	0.999981	0.00071201	999.973	2499.98	1	0	1000	2500
0.0299	0.999979	0.000789577	999.97	2499.98	1	0	1000	2500
0.0301	0.999977	0.000874723	999.967	2499.98	1	0	1000	2500
0.0303	0.999974	0.00096809	999.964	2499.97	1	0	1000	2500
0.0305	0.999971	0.00107036	999.96	2499.97	1	0	1000	2500
0.0307	0.999968	0.00118227	999.956	2499.97	1	0	1000	2500
0.0309	0.999965	0.00130458	999.951	2499.97	1	0	1000	2500
0.0311	0.999962	0.00143813	999.946	2499.96	1	0	1000	2500
0.0313	0.999958	0.00158378	999.941	2499.96	1	0	1000	2500
0.0315	0.999953	0.00174248	999.935	2499.95	1	0	1000	2500
0.0317	0.999949	0.00191519	999.928	2499.95	1	0	1000	2500
0.0319	0.999944	0.00210296	999.921	2499.94	1	0	1000	2500
0.0321	0.999938	0.00230688	999.914	2499.94	1	0	1000	2500
0.0323	0.999932	0.0025281	999.905	2499.93	1	0	1000	2500
0.0325	0.999926	0.00276783	999.896	2499.93	1	0	1000	2500
0.0327	0.999919	0.00302736	999.887	2499.92	1	0	1000	2500
0.0329	0.999912	0.003308	999.876	2499.91	1	0	1000	2500
0.0331	0.999903	0.00361116	999.865	2499.9	1	0	1000	2500
0.0333	0.999895	0.00393829	999.853	2499.89	1	0	1000	2500
0.0335	0.999885	0.00429092	999.839	2499.89	1	0	1000	2500
0.0337	0.999875	0.00467063	999.825	2499.88	1	0	1000	2500
0.0339	0.999864	0.00507907	999.81	2499.86	1	0	1000	2500
0.0341	0.999853	0.00551795	999.794	2499.85	1	0	1000	2500
0.0343	0.99984	0.00598905	999.776	2499.84	1	0	1000	2500
0.0345	0.999826	0.00649419	999.757	2499.83	1	0	1000	2500
0.0347	0.999812	0.00703527	999.737	2499.81	1	0	1000	2500
0.0349	0.999797	0.00761424	999.715	2499.8	1	0	1000	2500
0.0351	0.99978	0.00823311	999.692	2499.78	1	0	1000	2500
0.0353	0.999762	0.00889394	999.667	2499.76	1	0	1000	2500
0.0355	0.999743	0.00959885	999.641	2499.74	1	0	1000	2500
0.0357	0.999723	0.01035	999.613	2499.72	1	0	1000	2500
0.0359	0.999702	0.0111496	999.583	2499.7	1	0	1000	2500
0.0361	0.999679	0.012	999.551	2499.68	1	0	1000	2500
0.0363	0.999655	0.0129033	999.517	2499.66	1	0	1000	2500
0.0365	0.99963	0.013862	999.481	2499.63	1	0	1000	2500
0.0367	0.999602	0.0148784	999.443	2499.6	1	0	1000	2500
