x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.00125	1	0	0.01	0.025	1	0	0.01	0.025
0.00375	1	0	0.01	0.025	1	0	0.01	0.025
0.00625	1	0	0.01	0.025	1	0	0.01	0.025
0.00875	1	0	0.01	0.025	1	0	0.01	0.025
0.01125	1	0	0.01	0.025	1	0	0.01	0.025
0.01375	1	0	0.01	0.025	1	0	0.01	0.025
0.01625	1	0	0.01	0.025	1	0	0.01	0.025
0.01875	1	0	0.01	0.025	1	0	0.01	0.025
0.02125	1	0	0.01	0.025	1	0	0.01	0.025
0.02375	1	0	0.01	0.025	1	0	0.01	0.025
0.02625	1	0	0.01	0.025	1	0	0.01	0.025
0.02875	1	0	0.01	0.025	1	0	0.01	0.025
0.03125	1	0	0.01	0.025	1	0	0.01	0.025
0.03375	1	0	0.01	0.025	1	0	0.01	0.025
0.03625	1	0	0.01	0.025	1	0	0.01	0.025
0.03875	1	0	0.01	0.025	1	0	0.01	0.025
0.04125	1	0	0.01	0.025	1	0	0.01	0.025
0.04375	1	0	0.01	0.025	1	0	0.01	0.025
0.04625	1	0	0.01	0.025	1	0	0.01	0.025
0.04875	1	0	0.01	0.025	1	0	0.01	0.025
0.05125	1	0	0.01	0.025	1	0	0.01	0.025
0.05375	1	0	0.01	0.025	1	0	0.01	0.025
0.05625	1	0	0.01	0.025	1	0	0.01	0.025
0.05875	1	0	0.01	0.025	1	0	0.01	0.025
0.06125	1	0	0.01	0.025	1	0	0.01	0.025
0.06375	1	0	0.01	0.025	1	0	0.01	0.025
0.06625	1	0	0.01	0.025	1	0	0.01	0.025
0.06875	1	0	0.01	0.025	1	0	0.01	0.025
0.07125	1	0	0.01	0.025	1	0	0.01	0.025
0.07375	1	0	0.01	0.025	1	0	0.01	0.025
0.07625	1	0	0.01	0.025	1	0	0.01	0.025
0.07875	1	0	0.01	0.025	1	0	0.01	0.025
0.08125	1	0	0.01	0.025	1	0	0.01	0.025
0.08375	1	0	0.01	0.025	1	0	0.01	0.025
0.08625	1	0	0.01	0.025	1	0	0.01	0.025
0.08875	1	0	0.01	0.025	1	0	0.01	0.025
0.09125	1	0	0.01	0.025	1	0	0.01	0.025
0.09375	1	0	0.01	0.025	1	0	0.01	0.025
0.09625	1	0	0.01	0.025	1	0	0.01	0.025
0.09875	1	0	0.01	0.025	1	0	0.01	0.025
0.10125	1	0	0.01	0.025	1	0	0.01	0.025
0.10375	1	0	0.01	0.025	1	0	0.01	0.025
0.10625	1	0	0.01	0.025	1	0	0.01	0.025
0.10875	1	0	0.01	0.025	1	0	0.01	0.025
0.11125	1	0	0.01	0.025	1	0	0.01	0.025
0.11375	1	0	0.01	0.025	1	0	0.01	0.025
0.11625	1	0	0.01	0.025	1	0	0.01	0.025
0.11875	1	0	0.01	0.025	1	0	0.01	0.025
0.12125	1	0	0.01	0.025	1	0	0.01	0.025
0.12375	1	0	0.01	0.025	1	0	0.01	0.025
0.12625	1	0	0.01	0.025	1	0	0.01	0.025
0.12875	1	0	0.01	0.025	1	0	0.01	0.025
0.13125	1	0	0.01	0.025	1	0	0.01	0.025
0.13375	1	0	0.01	0.025	1	0	0.01	0.025
0.13625	1	0	0.01	0.025	1	0	0.01	0.025
0.13875	1	0	0.01	0.025	1	0	0.01	0.025
0.14125	1	0	0.01	0.025	1	0	0.01	0.025
0.14375	1	0	0.01	0.025	1	0	0.01	0.025
0.14625	1	0	0.01	0.025	1	0	0.01	0.025
0.14875	1	0	0.01	0.025	1	0	0.01	0.025
0.15125	1	0	0.01	0.025	1	0	0.01	0.025
0.15375	1	0	0.01	0.025	1	0	0.01	0.025
0.15625	1	0	0.01	0.025	1	0	0.01	0.025
0.15875	1	0	0.01	0.025	1	0	0.01	0.025
0.16125	1	0	0.01	0.025	1	0	0.01	0.025
0.16375	1	0	0.01	0.025	1	0	0.01	0.025
0.16625	1	0	0.01	0.025	1	0	0.01	0.025
0.16875	1	0	0.01	0.025	1	0	0.01	0.025
0.17125	1	0	0.01	0.025	1	0	0.01	0.025
0.17375	1	0	0.01	0.025	1	0	0.01	0.025
0.17625	1	0	0.01	0.025	1	0	0.01	0.025
0.17875	1	0	0.01	0.025	1	0	0.01	0.025
0.18125	1	0	0.01	0.025	1	0	0.01	0.025
0.18375	1	0	0.01	0.025	1	0	0.01	0.025
0.18625	1	0	0.01	0.025	1	0	0.01	0.025
0.18875	1	0	0.01	0.025	1	0	0.01	0.025
0.19125	1	0	0.01	0.025	1	0	0.01	0.025
0.19375	1	0	0.01	0.025	1	0	0.01	0.025
0.19625	1	0	0.01	0.025	1	0	0.01	0.025
0.19875	1	0	0.01	0.025	1	0	0.01	0.025
0.20125	1	0	0.01	0.025	1	0	0.01	0.025
0.20375	1	0	0.01	0.025	1	0	0.01	0.025
0.20625	1	0	0.01	0.025	1	0	0.01	0.025
0.20875	1	0	0.01	0.025	1	0	0.01	0.025
0.21125	1	0	0.01	0.025	1	0	0.01	0.025
0.21375	1	0	0.01	0.025	1	0	0.01	0.025
0.21625	1	0	0.01	0.025	1	0	0.01	0.025
0.21875	1	0	0.01	0.025	1	0	0.01	0.025
0.22125	1	0	0.01	0.025	1	0	0.01	0.025
0.22375	1	0	0.01	0.025	1	0	0.01	0.025
0.22625	1	0	0.01	0.025	1	0	0.01	0.025
0.22875	1	0	0.01	0.025	1	0	0.01	0.025
0.23125	1	-3.45689e-19	0.01	0.025	1	0	0.01	0.025
0.23375	1	-3.67618e-15	0.01	0.025	1	0	0.01	0.025
0.23625	1	-5.31696e-11	0.01	0.025	1	0	0.01	0.025
0.23875	1.00001	-6.93764e-07	0.0100001	0.0250001	1	0	0.01	0.025
0.24125	1.00644	-0.0041988	0.0112958	0.0280588	5.99242	-6.19633	46.095	19.2306
0.24375	1.23676	-0.613204	0.960674	1.94192	5.99242	-6.19633	46.095	19.2306
0.24625	3.08183	-4.00109	16.7829	13.6144	5.99242	-6.19633	46.095	19.2306
0.24875	5.33266	-5.79831	38.866	18.2207	5.99242	-6.19633	46.095	19.2306
0.25125	5.87416	-6.13118	44.8257	19.0775	5.99242	-6.19633	46.095	19.2306
0.25375	5.95704	-6.18494	45.8735	19.2518	5.99242	-6.19633	46.095	19.2306
0.25625	5.96028	-6.19351	46.0477	19.3144	5.99242	-6.19633	46.095	19.2306
0.25875	5.95701	-6.19526	46.0811	19.339	5.99242	-6.19633	46.095	19.2306
0.26125	5.95521	-6.19551	46.0867	19.3472	5.99242	-6.19633	46.095	19.2306
0.26375	5.95947	-6.19535	46.089	19.3344	5.99242	-6.19633	46.095	19.2306
0.26625	5.97959	-6.19517	46.0906	19.2699	5.99242	-6.19633	46.095	19.2306
0.26875	6.02858	-6.19538	46.0948	19.1151	5.99242	-6.19633	46.095	19.2306
0.27125	6.11937	-6.19574	46.0981	18.8329	5.99242	-6.19633	46.095	19.2306
0.27375	6.26668	-6.19558	46.1	18.3909	5.99242	-6.19633	46.095	19.2306
0.27625	6.47599	-6.19524	46.101	17.7969	5.99242	-6.19633	46.095	19.2306
0.27875	6.66474	-6.19519	46.1014	17.293	5.99242	-6.19633	46.095	19.2306
0.28125	6.7909	-6.19525	46.1004	16.9714	5.99242	-6.19633	46.095	19.2306
0.28375	6.86153	-6.19535	46.0988	16.7961	0.575113	-6.19633	46.095	200.374
0.28625	6.89035	-6.19542	46.0984	16.7257	0.575113	-6.19633	46.095	200.374
0.28875	6.89636	-6.19543	46.0995	16.7115	0.575113	-6.19633	46.095	200.374
0.29125	0.573567	-6.19543	46.1003	200.937	0.575113	-6.19633	46.095	200.374
0.29375	0.573567	-6.19544	46.1004	200.937	0.575113	-6.19633	46.095	200.374
0.29625	0.573569	-6.19541	46.1006	200.937	0.575113	-6.19633	46.095	200.374
0.29875	0.573597	-6.19538	46.1007	200.928	0.575113	-6.19633	46.095	200.374
0.30125	0.573677	-6.19535	46.1009	200.901	0.575113	-6.19633	46.095	200.374
0.30375	0.573827	-6.19532	46.101	200.849	0.575113	-6.19633	46.095	200.374
0.30625	0.574054	-6.1953	46.1012	200.77	0.575113	-6.19633	46.095	200.374
0.30875	0.574285	-6.19527	46.1014	200.691	0.575113	-6.19633	46.095	200.374
0.31125	0.574465	-6.19525	46.1016	200.628	0.575113	-6.19633	46.095	200.374
0.31375	0.574602	-6.19522	46.1017	200.581	0.575113	-6.19633	46.095	200.374
0.31625	0.574705	-6.19521	46.1018	200.546	0.575113	-6.19633	46.095	200.374
0.31875	0.574782	-6.19519	46.1019	200.519	0.575113	-6.19633	46.095	200.374
0.32125	0.574839	-6.19518	46.102	200.5	0.575113	-6.19633	46.095	200.374
0.32375	0.574881	-6.19516	46.102	200.485	0.575113	-6.19633	46.095	200.374
0.32625	0.574914	-6.19515	46.1021	200.474	0.575113	-6.19633	46.095	200.374
0.32875	0.574941	-6.19515	46.1021	200.465	0.575113	-6.19633	46.095	200.374
