x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.0025	1	0	1	2.5	1	0	1	2.5
0.0075	1	0	1	2.5	1	0	1	2.5
0.0125	1	0	1	2.5	1	0	1	2.5
0.0175	1	0	1	2.5	1	0	1	2.5
0.0225	1	0	1	2.5	1	0	1	2.5
0.0275	1	0	1	2.5	1	0	1	2.5
0.0325	1	0	1	2.5	1	0	1	2.5
0.0375	1	0	1	2.5	1	0	1	2.5
0.0425	1	1.96094e-17	1	2.5	1	0	1	2.5
0.0475	1	2.54421e-16	1	2.5	1	0	1	2.5
0.0525	1	1.48042e-15	1	2.5	1	0	1	2.5
0.0575	1	7.57752e-15	1	2.5	1	0	1	2.5
0.0625	1	3.73645e-14	1	2.5	1	0	1	2.5
0.0675	1	1.76168e-13	1	2.5	1	0	1	2.5
0.0725	1	7.98346e-13	1	2.5	1	0	1	2.5
0.0775	1	3.47214e-12	1	2.5	1	0	1	2.5
0.0825	1	1.44834e-11	1	2.5	1	0	1	2.5
0.0875	1	5.79549e-11	1	2.5	1	0	1	2.5
0.0925	1	2.22495e-10	1	2.5	1	0	1	2.5
0.0975	1	8.19566e-10	1	2.5	1	0	1	2.5
0.1025	1	2.89655e-09	1	2.5	1	0	1	2.5
0.1075	1	9.82167e-09	1	2.5	1	0	1	2.5
0.1125	1	3.1948e-08	1	2.5	1	0	1	2.5
0.1175	1	9.9672e-08	1	2.5	1	0	1	2.5
0.1225	1	2.9817e-07	1	2.5	1	0	1	2.5
0.1275	0.999999	8.55005e-07	0.999999	2.5	1	0	1	2.5
0.1325	0.999998	2.34912e-06	0.999997	2.5	1	0	1	2.5
0.1375	0.999995	6.18082e-06	0.999993	2.49999	1	0	1	2.5
0.1425	0.999987	1.5564e-05	0.999982	2.49999	1	0	1	2.5
0.1475	0.999968	3.74812e-05	0.999956	2.49997	1	0	1	2.5
0.1525	0.999927	8.62475e-05	0.999898	2.49993	1	0	1	2.5
0.1575	0.99984	0.000189454	0.999776	2.49984	1	0	1	2.5
0.1625	0.999665	0.00039685	0.999531	2.49966	1	0	1	2.5
0.1675	0.999331	0.000791867	0.999063	2.49933	1	0	1	2.5
0.1725	0.99873	0.00150366	0.998222	2.49873	1	0	1	2.5
0.1775	0.997707	0.00271508	0.996792	2.49771	1	0	1	2.5
0.1825	0.996067	0.00466021	0.994499	2.49606	1	0	1	2.5
0.1875	0.993588	0.00760552	0.991035	2.49358	1	0	1	2.5
0.1925	0.990053	0.0118143	0.986103	2.49003	1	0	1	2.5
0.1975	0.985292	0.0175014	0.979472	2.48523	1	0	1	2.5
0.2025	0.979215	0.0247925	0.971027	2.4791	1	0	1	2.5
0.2075	0.971828	0.033703	0.96079	2.47161	0.990727	0.0110133	0.987041	2.4907
0.2125	0.963231	0.0441422	0.948915	2.46284	0.976824	0.02768	0.967705	2.47666
0.2175	0.953588	0.0559417	0.935645	2.45296	0.963078	0.0443466	0.948694	2.46266
0.2225	0.943091	0.0688941	0.921261	2.44213	0.949487	0.0610133	0.930004	2.4487
