x	rho	u	p	e	rho_Ex	u_Ex	p_Ex	e_Ex
0.2225	0.317368	-1.23336	0.0803563	0.632989	0.327528	-1.25139	0.0838315	0.639881
0.2275	0.302822	-1.20561	0.0752557	0.621288	0.312609	-1.22361	0.0785347	0.628059
0.2325	0.288802	-1.17784	0.0704314	0.609687	0.298238	-1.19583	0.0735274	0.616347
0.2375	0.275292	-1.15005	0.0658709	0.598192	0.284401	-1.16806	0.0687962	0.604746
0.2425	0.262276	-1.12222	0.0615624	0.586809	0.271083	-1.14028	0.0643284	0.593254
0.2475	0.249738	-1.09438	0.0574944	0.575548	0.258268	-1.1125	0.0601117	0.581873
0.2525	0.23766	-1.06651	0.053656	0.564419	0.245942	-1.08472	0.0561341	0.570602
0.2575	0.226028	-1.03861	0.0500366	0.553434	0.234092	-1.05695	0.0523843	0.559441
0.2625	0.214824	-1.01068	0.046626	0.542608	0.222703	-1.02917	0.0488513	0.548391
0.2675	0.204033	-0.982728	0.0434145	0.531954	0.211761	-1.00139	0.0455245	0.537451
0.2725	0.193641	-0.95474	0.0403927	0.52149	0.201254	-0.973613	0.0423939	0.526621
0.2775	0.183634	-0.926718	0.0375516	0.511229	0.191168	-0.945835	0.0394496	0.515901
0.2825	0.174	-0.898659	0.0348827	0.501187	0.181491	-0.918057	0.0366823	0.505292
0.2875	0.164729	-0.870561	0.0323777	0.491379	0.17221	-0.890279	0.0340832	0.494792
0.2925	0.15581	-0.84242	0.0300286	0.481815	0.163312	-0.862502	0.0316435	0.484403
0.2975	0.147235	-0.814236	0.0278279	0.472509	0.154786	-0.834724	0.029355	0.474124
0.3025	0.138997	-0.786005	0.0257682	0.463467	0.146619	-0.806946	0.0272099	0.463956
0.3075	0.13109	-0.757724	0.0238425	0.454697	0.138801	-0.779168	0.0252006	0.453897
0.3125	0.123508	-0.729393	0.0220439	0.446204	0.131321	-0.75139	0.0233199	0.443949
0.3175	0.116247	-0.70101	0.0203659	0.437988	0.124166	-0.723613	0.0215607	0.434111
0.3225	0.109302	-0.672575	0.0188021	0.430051	0.117327	-0.695835	0.0199166	0.424383
0.3275	0.102669	-0.644088	0.0173465	0.42239	0.110792	-0.668057	0.0183811	0.414766
0.3325	0.096344	-0.615551	0.0159931	0.415001	0.104552	-0.640279	0.0169482	0.405259
0.3375	0.0903229	-0.586968	0.0147364	0.40788	0.0985959	-0.612502	0.0156121	0.395862
0.3425	0.0846009	-0.558344	0.0135707	0.401021	0.0929147	-0.584724	0.0143674	0.386575
0.3475	0.0791732	-0.529688	0.012491	0.394419	0.0874984	-0.556946	0.0132087	0.377398
0.3525	0.0740344	-0.50101	0.0114922	0.388069	0.0823377	-0.529168	0.012131	0.368332
0.3575	0.0691787	-0.472325	0.0105695	0.381964	0.0774235	-0.50139	0.0111297	0.359376
0.3625	0.0645998	-0.443654	0.0097185	0.376104	0.0727467	-0.473613	0.0102	0.35053
0.3675	0.0602911	-0.41502	0.0089348	0.370486	0.0682987	-0.445835	0.00933765	0.341794
0.3725	0.0562455	-0.386454	0.00821434	0.365111	0.064071	-0.418057	0.00853859	0.333169
0.3775	0.0524555	-0.357994	0.00755329	0.359985	0.0600553	-0.390279	0.00779888	0.324654
0.3825	0.0489138	-0.329689	0.00694806	0.355117	0.0562435	-0.362502	0.00711478	0.316249
0.3875	0.0456131	-0.301602	0.00639534	0.350522	0.0526278	-0.334724	0.00648278	0.307954
0.3925	0.0425463	-0.27381	0.00589214	0.34622	0.0492005	-0.306946	0.00589953	0.29977
0.3975	0.0397072	-0.246417	0.00543579	0.342242	0.0459541	-0.279168	0.00536184	0.291695
0.4025	0.0370905	-0.219554	0.00502397	0.338629	0.0428814	-0.25139	0.00486671	0.283731
0.4075	0.0346918	-0.193387	0.00465473	0.335434	0.0399752	-0.223613	0.00441131	0.275878
0.4125	0.0325079	-0.168123	0.00432648	0.332725	0.0372289	-0.195835	0.00399293	0.268134
0.4175	0.0305365	-0.144011	0.00403795	0.330584	0.0346356	-0.168057	0.00360903	0.260501
0.4225	0.0287753	-0.121337	0.0037881	0.32911	0.0321888	-0.140279	0.00325722	0.252978
0.4275	0.0272216	-0.100409	0.00357596	0.328412	0.0298823	-0.112502	0.00293522	0.245565
0.4325	0.0258698	-0.0815265	0.00340039	0.328606	0.02771	-0.0847238	0.0026409	0.238262
0.4375	0.0247098	-0.0649306	0.00325981	0.329809	0.0256659	-0.056946	0.00237225	0.23107
0.4425	0.0237256	-0.050759	0.00315193	0.332123	0.0237443	-0.0291682	0.00212737	0.223987
0.4475	0.0228961	-0.0390078	0.00307376	0.335621	0.0219395	-0.00139044	0.00190448	0.217015
0.4525	0.0221987	-0.0295156	0.00302158	0.340287	0.0218521	0	0.00189387	0.216669
0.4575	0.021615	-0.0219673	0.00299091	0.345931	0.0218521	0	0.00189387	0.216669
0.4625	0.0211344	-0.0159276	0.00297657	0.3521	0.0218521	0	0.00189387	0.216669
0.4675	0.020754	-0.0109231	0.00297302	0.358126	0.0218521	0	0.00189387	0.216669
0.4725	0.0204714	-0.00654926	0.00297508	0.36332	0.0218521	0	0.00189387	0.216669
0.4775	0.0202775	-0.00252712	0.00297849	0.367217	0.0218521	0	0.00189387	0.216669
0.4825	0.0201517	0.00126514	0.00297949	0.369632	0.0218521	0	0.00189387	0.216669
0.4875	0.0200647	0.00445014	0.00297335	0.37047	0.0218521	0	0.00189387	0.216669
0.4925	0.0200235	0.00579772	0.00296648	0.370374	0.0218521	0	0.00189387	0.216669
0.4975	0.0210215	0.00596616	0.00296678	0.352827	0.0218521	0	0.00189387	0.216669
0.5025	0.021065	0.00705562	0.00297061	0.352554	0.0218521	0	0.00189387	0.216669
0.5075	0.0212907	0.00990841	0.00296277	0.347895	0.0218521	0	0.00189387	0.216669
0.5125	0.0216934	0.0123804	0.00293765	0.338543	0.0218521	0	0.00189387	0.216669
0.5175	0.0220177	0.0126592	0.00290242	0.329556	0.0218521	0	0.00189387	0.216669
0.5225	0.0221587	0.0117916	0.00286189	0.322884	0.0218521	0	0.00189387	0.216669
0.5275	0.0221936	0.0110049	0.00282051	0.317716	0.0218521	0	0.00189387	0.216669
0.5325	0.0221962	0.0106136	0.00277919	0.313025	0.0218521	0	0.00189387	0.216669
0.5375	0.0221912	0.0102227	0.00273	0.307554	0.0218521	0	0.00189387	0.216669
0.5425	0.0221558	0.00889883	0.00266528	0.300743	0.0218521	0	0.00189387	0.216669
0.5475	0.0220249	0.00545607	0.00258016	0.292868	0.0218521	0	0.00189387	0.216669
0.5525	0.0218373	0.00146258	0.00250546	0.286832	0.0219395	0.00139044	0.00190448	0.217015
0.5575	0.0217333	0.000200282	0.00247126	0.284271	0.0237443	0.0291682	0.00212737	0.223987
0.5625	0.0217209	0.00111845	0.00245656	0.282742	0.0256659	0.056946	0.00237225	0.23107
0.5675	0.0218182	0.00398038	0.00244979	0.280706	0.02771	0.0847238	0.0026409	0.238262
0.5725	0.0223416	0.0136063	0.00249249	0.278906	0.0298823	0.112502	0.00293522	0.245565
0.5775	0.0236639	0.0351341	0.00264898	0.279854	0.0321888	0.140279	0.00325722	0.252978
0.5825	0.0256704	0.0653761	0.00291716	0.284098	0.0346356	0.168057	0.00360903	0.260501
0.5875	0.0280106	0.0984167	0.00324877	0.289959	0.0372289	0.195835	0.00399293	0.268134
0.5925	0.0305282	0.131685	0.0036172	0.296217	0.0399752	0.223613	0.00441131	0.275878
0.5975	0.0331801	0.164264	0.0040142	0.302455	0.0428814	0.25139	0.00486671	0.283731
0.6025	0.0359726	0.196071	0.00444091	0.308631	0.0459541	0.279168	0.00536184	0.291695
0.6075	0.0389308	0.227344	0.0049023	0.314808	0.0492005	0.306946	0.00589953	0.29977
0.6125	0.0420812	0.258332	0.00540421	0.321058	0.0526278	0.334724	0.00648278	0.307954
0.6175	0.0454457	0.289192	0.00595224	0.327437	0.0562435	0.362502	0.00711478	0.316249
0.6225	0.0490407	0.319999	0.00655149	0.333982	0.0600553	0.390279	0.00779888	0.324654
0.6275	0.0528786	0.350778	0.00720659	0.340714	0.064071	0.418057	0.00853859	0.333169
0.6325	0.0569689	0.381524	0.00792196	0.347644	0.0682987	0.445835	0.00933765	0.341794
0.6375	0.0613199	0.412225	0.00870195	0.354777	0.0727467	0.473613	0.0102	0.35053
0.6425	0.0659392	0.442867	0.00955107	0.362117	0.0774235	0.50139	0.0111297	0.359376
0.6475	0.0708339	0.473439	0.010474	0.369668	0.0823377	0.529168	0.012131	0.368332
0.6525	0.0760114	0.503934	0.0114757	0.377434	0.0874984	0.556946	0.0132087	0.377398
0.6575	0.0814786	0.534344	0.0125614	0.385419	0.0929147	0.584724	0.0143674	0.386575
0.6625	0.0872423	0.564667	0.0137363	0.393625	0.0985959	0.612502	0.0156121	0.395862
0.6675	0.0933092	0.594899	0.0150061	0.402054	0.104552	0.640279	0.0169482	0.405259
0.6725	0.0996857	0.625039	0.0163766	0.410707	0.110792	0.668057	0.0183811	0.414766
0.6775	0.106378	0.655084	0.0178538	0.419584	0.117327	0.695835	0.0199166	0.424383
0.6825	0.113393	0.685034	0.0194439	0.428682	0.124166	0.723613	0.0215607	0.434111
0.6875	0.120737	0.714889	0.0211531	0.437998	0.131321	0.75139	0.0233199	0.443949
0.6925	0.128417	0.744647	0.0229881	0.447528	0.138801	0.779168	0.0252006	0.453897
0.6975	0.136439	0.774309	0.0249556	0.457266	0.146619	0.806946	0.0272099	0.463956
0.7025	0.144811	0.803876	0.0270626	0.467205	0.154786	0.834724	0.029355	0.474124
0.7075	0.153541	0.833347	0.0293164	0.477336	0.163312	0.862502	0.0316435	0.484403
0.7125	0.162638	0.862722	0.0317243	0.487652	0.17221	0.890279	0.0340832	0.494792
0.7175	0.17211	0.892004	0.034294	0.498141	0.181491	0.918057	0.0366823	0.505292
0.7225	0.181966	0.921192	0.0370335	0.508795	0.191168	0.945835	0.0394496	0.515901
0.7275	0.192218	0.950287	0.039951	0.519604	0.201254	0.973613	0.0423939	0.526621
0.7325	0.202876	0.979291	0.043055	0.530557	0.211761	1.00139	0.0455245	0.537451
0.7375	0.213952	1.00821	0.0463543	0.541644	0.222703	1.02917	0.0488513	0.548391
0.7425	0.225457	1.03703	0.0498582	0.552857	0.234092	1.05695	0.0523843	0.559441
0.7475	0.237404	1.06577	0.053576	0.564187	0.245942	1.08472	0.0561341	0.570602
0.7525	0.249804	1.09442	0.0575176	0.575626	0.258268	1.1125	0.0601117	0.581873
0.7575	0.262672	1.12299	0.0616931	0.587168	0.271083	1.14028	0.0643284	0.593254
0.7625	0.27602	1.15147	0.0661131	0.598808	0.284401	1.16806	0.0687962	0.604746
0.7675	0.28986	1.17987	0.0707885	0.610541	0.298238	1.19583	0.0735274	0.616347
0.7725	0.304206	1.20819	0.0757306	0.622363	0.312609	1.22361	0.0785347	0.628059
0.7775	0.31907	1.23644	0.0809509	0.634272	0.327528	1.25139	0.0838315	0.639881
0.7825	0.334467	1.2646	0.0864617	0.646265	0.343011	1.27917	0.0894317	0.651813
0.7875	0.350407	1.29269	0.0922751	0.658342	0.359074	1.30695	0.0953495	0.663856
0.7925	0.366905	1.32071	0.0984041	0.670502	0.375734	1.33472	0.1016	0.676009
0.7975	0.383972	1.34865	0.104862	0.682744	0.393006	1.3625	0.108198	0.688272
0.8025	0.401622	1.37652	0.111662	0.695067	0.410908	1.39028	0.11516	0.700645
0.8075	0.419868	1.40433	0.118818	0.707471	0.429456	1.41806	0.122503	0.713128
0.8125	0.438722	1.43206	0.126344	0.719956	0.448669	1.44583	0.130243	0.725722
0.8175	0.458197	1.45972	0.134256	0.732522	0.468562	1.47361	0.138399	0.738426
0.8225	0.478306	1.48731	0.142567	0.745166	0.489155	1.50139	0.146989	0.75124
0.8275	0.499061	1.51484	0.151293	0.757889	0.510466	1.52917	0.156032	0.764164
0.8325	0.520476	1.54229	0.16045	0.77069	0.532513	1.55695	0.165547	0.777199
0.8375	0.542561	1.56968	0.170053	0.783567	0.555316	1.58472	0.175556	0.790344
0.8425	0.565329	1.59699	0.180118	0.796518	0.578893	1.6125	0.186079	0.803599
0.8475	0.58879	1.62423	0.19066	0.809542	0.603264	1.64028	0.197138	0.816964
0.8525	0.612954	1.65139	0.201695	0.822636	0.628449	1.66806	0.208756	0.830439
0.8575	0.637827	1.67848	0.213237	0.835796	0.654468	1.69583	0.220955	0.844025
0.8625	0.663412	1.70547	0.225299	0.849016	0.681342	1.72361	0.233761	0.857721
0.8675	0.689709	1.73235	0.237891	0.862289	0.709092	1.75139	0.247197	0.871527
0.8725	0.716705	1.75911	0.25102	0.875603	0.737739	1.77917	0.26129	0.885444
0.8775	0.744372	1.78571	0.264681	0.88894	0.767304	1.80695	0.276067	0.89947
0.8825	0.77265	1.81209	0.278854	0.902264	0.797809	1.83472	0.291554	0.913607
0.8875	0.801414	1.83814	0.293484	0.915518	0.829277	1.8625	0.307779	0.927854
0.8925	0.83041	1.86365	0.308443	0.928588	0.86173	1.89028	0.324773	0.942212
0.8975	0.859215	1.8883	0.323512	0.9413	0.895191	1.91806	0.342564	0.956679
0.9025	0.887385	1.91176	0.338442	0.95348	0.929684	1.94583	0.361185	0.971257
0.9075	0.914205	1.93355	0.352831	0.964858	0.965232	1.97361	0.380666	0.985945
0.9125	0.938689	1.953	0.366115	0.975069	1	2	0.4	1
0.9175	0.959687	1.96935	0.377618	0.983701	1	2	0.4	1
0.9225	0.976172	1.982	0.386723	0.990406	1	2	0.4	1
0.9275	0.987672	1.99073	0.393113	0.995049	1	2	0.4	1
0.9325	0.994574	1.99593	0.396964	0.997824	1	2	0.4	1
0.9375	0.998029	1.99852	0.398896	0.999211	1	2	0.4	1
0.9425	0.999428	1.99957	0.39968	0.999771	1	2	0.4	1
0.9475	0.999873	1.99991	0.399929	0.999949	1	2	0.4	1
0.9525	0.99998	1.99998	0.399989	0.999992	1	2	0.4	1
0.9575	0.999998	2	0.399999	0.999999	1	2	0.4	1
0.9625	1	2	0.4	1	1	2	0.4	1
0.9675	1	2	0.4	1	1	2	0.4	1
0.9725	1	2	0.4	1	1	2	0.4	1
0.9775	1	2	0.4	1	1	2	0.4	1
0.9825	1	2	0.4	1	1	2	0.4	1
0.9875	1	2	0.4	1	1	2	0.4	1
0.9925	1	2	0.4	1	1	2	0.4	1
0.9975	1	2	0.4	1	1	2	0.4	1
