x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.005	1	0	0.01	0.025	1	0	0.01	0.025
0.015	1	0	0.01	0.025	1	0	0.01	0.025
0.025	1	0	0.01	0.025	1	0	0.01	0.025
0.035	1	0	0.01	0.025	1	0	0.01	0.025
0.045	1	0	0.01	0.025	1	0	0.01	0.025
0.055	1	0	0.01	0.025	1	0	0.01	0.025
0.065	1	0	0.01	0.025	1	0	0.01	0.025
0.075	1	0	0.01	0.025	1	0	0.01	0.025
0.085	1	0	0.01	0.025	1	0	0.01	0.025
0.095	1	0	0.01	0.025	1	0	0.01	0.025
0.105	1	0	0.01	0.025	1	0	0.01	0.025
0.115	1	0	0.01	0.025	1	0	0.01	0.025
0.125	1	0	0.01	0.025	1	0	0.01	0.025
0.135	1	0	0.01	0.025	1	0	0.01	0.025
0.145	1	0	0.01	0.025	1	0	0.01	0.025
0.155	1	0	0.01	0.025	1	0	0.01	0.025
0.165	1	0	0.01	0.025	1	0	0.01	0.025
0.175	1	0	0.01	0.025	1	0	0.01	0.025
0.185	1	0	0.01	0.025	1	0	0.01	0.025
0.195	1	0	0.01	0.025	1	0	0.01	0.025
0.205	1	-2.85396e-18	0.01	0.025	1	0	0.01	0.025
0.215	1	-3.22329e-14	0.01	0.025	1	0	0.01	0.025
0.225	1	-3.89848e-10	0.01	0.025	1	0	0.01	0.025
0.235	1.00004	-4.8904e-06	0.0100006	0.0250004	1	0	0.01	0.025
0.245	1.0154	-0.015043	0.0167429	0.0412224	5.99242	-6.19633	46.095	19.2306
0.255	1.39493	-1.05209	2.00206	3.58811	5.99242	-6.19633	46.095	19.2306
0.265	3.61647	-4.46633	21.1209	14.6005	5.99242	-6.19633	46.095	19.2306
0.275	6.14738	-5.83633	40.0409	16.2837	5.99242	-6.19633	46.095	19.2306
0.285	7.17181	-6.07133	44.6785	15.5743	0.575113	-6.19633	46.095	200.374
0.295	7.53493	-6.11364	45.9077	15.2316	0.575113	-6.19633	46.095	200.374
0.305	7.59468	-6.11971	46.4182	15.2799	0.575113	-6.19633	46.095	200.374
0.315	0.576757	-6.12561	46.5292	201.684	0.575113	-6.19633	46.095	200.374
0.325	0.577007	-6.12097	46.5571	201.718	0.575113	-6.19633	46.095	200.374
0.335	0.577233	-6.11744	46.5787	201.732	0.575113	-6.19633	46.095	200.374
0.345	0.577648	-6.11271	46.6072	201.711	0.575113	-6.19633	46.095	200.374
0.355	0.578267	-6.1082	46.6343	201.613	0.575113	-6.19633	46.095	200.374
0.365	0.579068	-6.10314	46.6653	201.467	0.575113	-6.19633	46.095	200.374
0.375	0.579736	-6.09759	46.6995	201.383	0.575113	-6.19633	46.095	200.374
0.385	0.580265	-6.09145	46.7389	201.369	0.575113	-6.19633	46.095	200.374
0.395	0.580716	-6.08459	46.7807	201.392	0.575113	-6.19633	46.095	200.374
0.405	0.581172	-6.07648	46.8306	201.449	0.575113	-6.19633	46.095	200.374
0.415	0.581699	-6.06709	46.8885	201.515	0.575113	-6.19633	46.095	200.374
0.425	0.582374	-6.05637	46.9543	201.565	0.575113	-6.19633	46.095	200.374
0.435	0.583158	-6.0443	47.029	201.613	0.575113	-6.19633	46.095	200.374
0.445	0.583955	-6.03061	47.1138	201.702	0.575113	-6.19633	46.095	200.374
0.455	0.584795	-6.01467	47.2127	201.834	0.575113	-6.19633	46.095	200.374
0.465	0.585821	-5.99563	47.331	201.986	0.575113	-6.19633	46.095	200.374
0.475	0.587112	-5.97258	47.4749	202.154	0.575113	-6.19633	46.095	200.374
0.485	0.588691	-5.94505	47.6475	202.345	0.575113	-6.19633	46.095	200.374
0.495	0.590403	-5.91497	47.8368	202.56	0.575113	-6.19633	46.095	200.374
0.505	0.591961	-5.8872	48.0117	202.766	0.575113	-6.19633	46.095	200.374
0.515	0.593444	-5.86043	48.1807	202.971	0.575113	-6.19633	46.095	200.374
0.525	0.594978	-5.8326	48.3568	203.188	0.575113	-6.19633	46.095	200.374
0.535	0.596765	-5.80068	48.5597	203.429	0.575113	-6.19633	46.095	200.374
0.545	0.598995	-5.76122	48.8114	203.722	0.575113	-6.19633	46.095	200.374
0.555	0.601736	-5.71276	49.1222	204.085	0.575113	-6.19633	46.095	200.374
0.565	0.604888	-5.65714	49.481	204.505	0.575113	-6.19633	46.095	200.374
0.575	0.608235	-5.59816	49.8641	204.954	0.575113	-6.19633	46.095	200.374
0.585	0.611648	-5.53816	50.2565	205.414	0.575113	-6.19633	46.095	200.374
0.595	0.615211	-5.47577	50.6675	205.895	0.575113	-6.19633	46.095	200.374
0.605	0.61917	-5.40693	51.1241	206.422	0.575113	-6.19633	46.095	200.374
0.615	0.623722	-5.32835	51.6495	207.021	0.575113	-6.19633	46.095	200.374
0.625	0.628862	-5.24012	52.2448	207.696	0.575113	-6.19633	46.095	200.374
0.635	0.634409	-5.14544	52.8902	208.423	0.575113	-6.19633	46.095	200.374
0.645	0.64014	-5.04817	53.5605	209.175	0.575113	-6.19633	46.095	200.374
0.655	0.645965	-4.94994	54.2447	209.937	0.576562	-6.16966	46.2578	200.576
0.665	0.652007	-4.84887	54.9564	210.72	0.589632	-5.93156	47.7324	202.382
0.675	0.658549	-4.74044	55.7289	211.56	0.602938	-5.69347	49.2472	204.197
0.685	0.665871	-4.62014	56.597	212.493	0.616482	-5.45537	50.803	206.019
0.695	0.674119	-4.48579	57.5802	213.539	0.63027	-5.21728	52.4007	207.85
0.705	0.683263	-4.33823	58.6768	214.693	0.644302	-4.97918	54.0413	209.689
0.715	0.693156	-4.18034	59.87	215.933	0.658584	-4.74109	55.7257	211.536
0.725	0.703603	-4.01558	61.1371	217.229	0.673118	-4.50299	57.4549	213.391
0.735	0.714446	-3.8468	62.459	218.557	0.687907	-4.26489	59.23	215.254
0.745	0.725566	-3.67572	63.8238	219.91	0.702955	-4.0268	61.0518	217.126
0.755	0.736948	-3.50281	65.229	221.281	0.718265	-3.7887	62.9214	219.005
0.765	0.748614	-3.32758	66.6799	222.678	0.733841	-3.55061	64.8399	220.892
0.775	0.760667	-3.14897	68.1876	224.105	0.749685	-3.31251	66.8083	222.788
0.785	0.773197	-2.96568	69.7651	225.573	0.765803	-3.07442	68.8278	224.692
0.795	0.786303	-2.77656	71.4252	227.092	0.782196	-2.83632	70.8993	226.603
0.805	0.800046	-2.58088	73.1787	228.67	0.798869	-2.59823	73.024	228.523
0.815	0.814475	-2.37824	75.0331	230.311	0.815825	-2.36013	75.2031	230.451
0.825	0.829613	-2.16865	76.993	232.015	0.833068	-2.12204	77.4377	232.387
0.835	0.845473	-1.9525	79.0608	233.777	0.850601	-1.88394	79.7289	234.331
0.845	0.862021	-1.73027	81.235	235.594	0.868428	-1.64585	82.0781	236.284
0.855	0.879221	-1.50288	83.5138	237.465	0.886552	-1.40775	84.4863	238.244
0.865	0.897	-1.27148	85.8884	239.377	0.904978	-1.16966	86.9548	240.212
0.875	0.914682	-1.04508	88.267	241.25	0.923709	-0.931562	89.4848	242.189
0.885	0.931273	-0.835933	90.5155	242.989	0.942749	-0.693466	92.0778	244.173
0.895	0.946582	-0.645569	92.6047	244.576	0.962102	-0.455371	94.7348	246.166
0.905	0.960302	-0.47706	94.4884	245.986	0.981771	-0.217276	97.4573	248.167
0.915	0.972064	-0.334122	96.112	247.185	1	0	100	250
0.925	0.981569	-0.219609	97.4299	248.148	1	0	100	250
0.935	0.988708	-0.134174	98.423	248.868	1	0	100	250
0.945	0.993629	-0.0755637	99.1093	249.362	1	0	100	250
0.955	0.996711	-0.0389667	99.5398	249.671	1	0	100	250
0.965	0.998453	-0.0183137	99.7835	249.845	1	0	100	250
