x	rho	u	p	e	rho_Ex	u_Ex	p_Ex	e_Ex
0.1955	0.757578	10.1047	677.952	2237.23	0.75908	10.0346	679.834	2239.01
0.1965	0.756096	10.174	676.096	2235.48	0.757593	10.1041	677.97	2237.25
0.1975	0.754617	10.2433	674.245	2233.73	0.756108	10.1735	676.11	2235.49
0.1985	0.75314	10.3126	672.397	2231.98	0.754625	10.243	674.254	2233.74
0.1995	0.751665	10.3819	670.555	2230.23	0.753144	10.3124	672.403	2231.99
0.2005	0.750192	10.4512	668.716	2228.48	0.751666	10.3819	670.556	2230.23
0.2015	0.748722	10.5205	666.882	2226.74	0.75019	10.4513	668.713	2228.48
0.2025	0.747254	10.5898	665.052	2224.99	0.748717	10.5208	666.875	2226.73
0.2035	0.745788	10.6591	663.227	2223.24	0.747245	10.5902	665.041	2224.98
0.2045	0.744325	10.7283	661.406	2221.5	0.745776	10.6596	663.212	2223.23
0.2055	0.742864	10.7976	659.589	2219.75	0.74431	10.7291	661.386	2221.48
0.2065	0.741405	10.8669	657.776	2218.01	0.742846	10.7985	659.565	2219.73
0.2075	0.739949	10.9362	655.968	2216.26	0.741384	10.868	657.749	2217.98
0.2085	0.738495	11.0055	654.164	2214.52	0.739924	10.9374	655.936	2216.23
0.2095	0.737043	11.0748	652.365	2212.78	0.738466	11.0069	654.128	2214.48
0.2105	0.735594	11.144	650.569	2211.03	0.737011	11.0763	652.325	2212.74
0.2115	0.734146	11.2133	648.778	2209.29	0.735558	11.1458	650.525	2210.99
0.2125	0.732702	11.2826	646.991	2207.55	0.734108	11.2152	648.73	2209.25
0.2135	0.731259	11.3519	645.209	2205.81	0.73266	11.2846	646.939	2207.5
0.2145	0.729819	11.4211	643.43	2204.08	0.731214	11.3541	645.152	2205.76
0.2155	0.728381	11.4904	641.656	2202.34	0.72977	11.4235	643.37	2204.01
0.2165	0.726945	11.5597	639.887	2200.6	0.728329	11.493	641.591	2202.27
0.2175	0.725512	11.629	638.121	2198.86	0.72689	11.5624	639.817	2200.53
0.2185	0.724081	11.6982	636.36	2197.13	0.725453	11.6319	638.047	2198.79
0.2195	0.722652	11.7675	634.602	2195.39	0.724018	11.7013	636.282	2197.05
0.2205	0.721226	11.8368	632.849	2193.66	0.722586	11.7708	634.52	2195.31
0.2215	0.719802	11.906	631.101	2191.92	0.721156	11.8402	632.763	2193.57
0.2225	0.71838	11.9753	629.356	2190.19	0.719728	11.9096	631.01	2191.83
0.2235	0.71696	12.0445	627.616	2188.46	0.718303	11.9791	629.261	2190.1
0.2245	0.715543	12.1138	625.879	2186.73	0.716879	12.0485	627.516	2188.36
0.2255	0.714128	12.1831	624.147	2185	0.715458	12.118	625.775	2186.62
0.2265	0.712716	12.2523	622.419	2183.27	0.71404	12.1874	624.038	2184.89
0.2275	0.711305	12.3216	620.696	2181.54	0.712623	12.2569	622.306	2183.15
0.2285	0.709897	12.3908	618.976	2179.81	0.711209	12.3263	620.578	2181.42
0.2295	0.708491	12.46	617.261	2178.08	0.709797	12.3958	618.854	2179.68
0.2305	0.707088	12.5293	615.549	2176.36	0.708387	12.4652	617.134	2177.95
0.2315	0.705686	12.5985	613.842	2174.63	0.70698	12.5346	615.418	2176.22
0.2325	0.704287	12.6678	612.139	2172.9	0.705575	12.6041	613.706	2174.49
0.2335	0.70289	12.737	610.44	2171.18	0.704172	12.6735	611.998	2172.76
0.2345	0.701496	12.8062	608.745	2169.45	0.702771	12.743	610.294	2171.03
0.2355	0.700104	12.8755	607.055	2167.73	0.701372	12.8124	608.595	2169.3
0.2365	0.698714	12.9447	605.368	2166.01	0.699976	12.8819	606.899	2167.57
0.2375	0.697326	13.0139	603.685	2164.29	0.698582	12.9513	605.207	2165.84
0.2385	0.69594	13.0832	602.007	2162.57	0.69719	13.0208	603.52	2164.12
0.2395	0.694557	13.1524	600.332	2160.85	0.6958	13.0902	601.836	2162.39
0.2405	0.693176	13.2216	598.662	2159.13	0.694413	13.1596	600.157	2160.66
0.2415	0.691798	13.2908	596.996	2157.41	0.693028	13.2291	598.482	2158.94
0.2425	0.690421	13.36	595.333	2155.69	0.691645	13.2985	596.81	2157.21
0.2435	0.689047	13.4292	593.675	2153.97	0.690264	13.368	595.143	2155.49
0.2445	0.687675	13.4984	592.021	2152.26	0.688885	13.4374	593.479	2153.77
0.2455	0.686305	13.5676	590.371	2150.54	0.687509	13.5069	591.82	2152.04
0.2465	0.684938	13.6368	588.724	2148.82	0.686135	13.5763	590.165	2150.32
0.2475	0.683573	13.706	587.082	2147.11	0.684763	13.6458	588.513	2148.6
0.2485	0.68221	13.7752	585.444	2145.4	0.683393	13.7152	586.866	2146.88
0.2495	0.680849	13.8444	583.81	2143.68	0.682025	13.7846	585.222	2145.16
0.2505	0.67949	13.9136	582.18	2141.97	0.68066	13.8541	583.582	2143.44
0.2515	0.678134	13.9828	580.554	2140.26	0.679297	13.9235	581.947	2141.73
0.2525	0.67678	14.052	578.931	2138.55	0.677936	13.993	580.315	2140.01
0.2535	0.675428	14.1212	577.313	2136.84	0.676577	14.0624	578.687	2138.29
0.2545	0.674079	14.1903	575.699	2135.13	0.67522	14.1319	577.063	2136.57
0.2555	0.672731	14.2595	574.088	2133.42	0.673866	14.2013	575.443	2134.86
0.2565	0.671386	14.3287	572.482	2131.72	0.672513	14.2708	573.827	2133.14
0.2575	0.670043	14.3978	570.88	2130.01	0.671163	14.3402	572.215	2131.43
0.2585	0.668703	14.467	569.281	2128.3	0.669815	14.4096	570.607	2129.72
0.2595	0.667364	14.5361	567.687	2126.6	0.668469	14.4791	569.002	2128
0.2605	0.666028	14.6053	566.096	2124.9	0.667126	14.5485	567.402	2126.29
0.2615	0.664694	14.6744	564.509	2123.19	0.665784	14.618	565.805	2124.58
0.2625	0.663362	14.7436	562.926	2121.49	0.664445	14.6874	564.212	2122.87
0.2635	0.662033	14.8127	561.348	2119.79	0.663108	14.7569	562.623	2121.16
0.2645	0.660705	14.8819	559.773	2118.09	0.661772	14.8263	561.038	2119.45
0.2655	0.65938	14.951	558.201	2116.39	0.66044	14.8958	559.457	2117.74
0.2665	0.658057	15.0201	556.634	2114.69	0.659109	14.9652	557.879	2116.04
0.2675	0.656737	15.0892	555.071	2112.99	0.65778	15.0346	556.305	2114.33
0.2685	0.655418	15.1583	553.511	2111.29	0.656454	15.1041	554.735	2112.62
0.2695	0.654102	15.2274	551.956	2109.59	0.65513	15.1735	553.169	2110.92
0.2705	0.652788	15.2965	550.404	2107.9	0.653807	15.243	551.607	2109.21
0.2715	0.651476	15.3656	548.856	2106.2	0.652487	15.3124	550.048	2107.51
0.2725	0.650167	15.4347	547.312	2104.51	0.651169	15.3819	548.494	2105.8
0.2735	0.64886	15.5038	545.772	2102.81	0.649854	15.4513	546.943	2104.1
0.2745	0.647554	15.5729	544.236	2101.12	0.64854	15.5208	545.396	2102.4
0.2755	0.646252	15.642	542.704	2099.43	0.647229	15.5902	543.852	2100.7
0.2765	0.644951	15.711	541.175	2097.74	0.645919	15.6596	542.312	2098.99
0.2775	0.643652	15.7801	539.65	2096.05	0.644612	15.7291	540.776	2097.29
0.2785	0.642356	15.8491	538.129	2094.36	0.643307	15.7985	539.244	2095.59
0.2795	0.641062	15.9182	536.612	2092.67	0.642004	15.868	537.716	2093.9
0.2805	0.63977	15.9872	535.099	2090.98	0.640703	15.9374	536.191	2092.2
0.2815	0.638481	16.0563	533.59	2089.29	0.639404	16.0069	534.67	2090.5
0.2825	0.637193	16.1253	532.084	2087.61	0.638107	16.0763	533.152	2088.8
0.2835	0.635908	16.1943	530.582	2085.92	0.636813	16.1458	531.638	2087.11
0.2845	0.634625	16.2633	529.084	2084.24	0.63552	16.2152	530.128	2085.41
0.2855	0.633345	16.3323	527.59	2082.56	0.63423	16.2846	528.622	2083.72
0.2865	0.632066	16.4013	526.1	2080.87	0.632942	16.3541	527.119	2082.02
0.2875	0.63079	16.4703	524.613	2079.19	0.631655	16.4235	525.62	2080.33
0.2885	0.629516	16.5392	523.131	2077.51	0.630371	16.493	524.125	2078.64
0.2895	0.628244	16.6082	521.652	2075.83	0.629089	16.5624	522.633	2076.94
0.2905	0.626975	16.6772	520.176	2074.15	0.627809	16.6319	521.145	2075.25
0.2915	0.625708	16.7461	518.705	2072.47	0.626531	16.7013	519.661	2073.56
0.2925	0.624442	16.815	517.237	2070.8	0.625256	16.7708	518.18	2071.87
0.2935	0.62318	16.884	515.774	2069.12	0.623982	16.8402	516.703	2070.18
0.2945	0.621919	16.9529	514.314	2067.45	0.62271	16.9096	515.229	2068.49
0.2955	0.620661	17.0218	512.857	2065.77	0.621441	16.9791	513.759	2066.81
0.2965	0.619405	17.0906	511.405	2064.1	0.620173	17.0485	512.293	2065.12
0.2975	0.618151	17.1595	509.956	2062.43	0.618908	17.118	510.83	2063.43
0.2985	0.6169	17.2284	508.512	2060.76	0.617645	17.1874	509.371	2061.75
0.2995	0.61565	17.2972	507.07	2059.08	0.616383	17.2569	507.915	2060.06
0.3005	0.614403	17.3661	505.633	2057.42	0.615124	17.3263	506.463	2058.38
0.3015	0.613159	17.4349	504.2	2055.75	0.613867	17.3958	505.015	2056.69
0.3025	0.611916	17.5037	502.77	2054.08	0.612612	17.4652	503.57	2055.01
0.3035	0.610676	17.5725	501.344	2052.41	0.611359	17.5346	502.128	2053.33
0.3045	0.609438	17.6413	499.922	2050.75	0.610108	17.6041	500.69	2051.65
0.3055	0.608202	17.71	498.503	2049.08	0.608859	17.6735	499.256	2049.97
0.3065	0.606969	17.7788	497.088	2047.42	0.607612	17.743	497.825	2048.29
0.3075	0.605737	17.8475	495.677	2045.76	0.606367	17.8124	496.398	2046.61
0.3085	0.604508	17.9163	494.27	2044.1	0.605124	17.8819	494.974	2044.93
0.3095	0.603282	17.985	492.866	2042.44	0.603883	17.9513	493.554	2043.25
0.3105	0.602057	18.0537	491.466	2040.78	0.602645	18.0208	492.137	2041.57
0.3115	0.600834	18.1224	490.069	2039.12	0.601408	18.0902	490.724	2039.89
0.3125	0.599614	18.1911	488.676	2037.46	0.600173	18.1596	489.314	2038.22
0.3135	0.598395	18.2598	487.286	2035.8	0.598941	18.2291	487.907	2036.54
0.3145	0.597178	18.3285	485.899	2034.15	0.59771	18.2985	486.504	2034.87
0.3155	0.595963	18.3973	484.516	2032.49	0.596481	18.368	485.105	2033.19
0.3165	0.59475	18.466	483.135	2030.83	0.595255	18.4374	483.709	2031.52
0.3175	0.593538	18.5348	481.758	2029.18	0.59403	18.5069	482.316	2029.85
0.3185	0.592328	18.6036	480.383	2027.52	0.592808	18.5763	480.927	2028.18
0.3195	0.591119	18.6724	479.011	2025.87	0.591587	18.6458	479.542	2026.5
0.3205	0.589911	18.7413	477.641	2024.21	0.590369	18.7152	478.159	2024.83
0.3215	0.588705	18.8102	476.274	2022.55	0.589152	18.7846	476.781	2023.16
0.3225	0.587499	18.8791	474.91	2020.89	0.587938	18.8541	475.405	2021.49
0.3235	0.586296	18.9481	473.548	2019.24	0.586725	18.9235	474.033	2019.83
0.3245	0.585095	19.0171	472.19	2017.58	0.585515	18.993	472.665	2018.16
0.3255	0.583896	19.086	470.837	2015.93	0.584306	19.0624	471.299	2016.49
0.3265	0.582703	19.1547	469.49	2014.28	0.5831	19.1319	469.937	2014.82
0.3275	0.581515	19.2232	468.152	2012.64	0.581895	19.2013	468.579	2013.16
0.3285	0.580338	19.2912	466.825	2011	0.580693	19.2708	467.224	2011.49
0.3295	0.579173	19.3586	465.514	2009.39	0.579492	19.3402	465.872	2009.83
0.3305	0.578027	19.4251	464.224	2007.8	0.578294	19.4096	464.524	2008.17
0.3315	0.576905	19.4902	462.963	2006.24	0.577097	19.4791	463.179	2006.5
0.3325	0.575815	19.5536	461.739	2004.72	0.575903	19.5485	461.837	2004.84
0.3335	0.574765	19.6147	460.561	2003.26	0.575062	19.5975	460.894	2003.67
0.3345	0.573766	19.673	459.44	2001.86	0.575062	19.5975	460.894	2003.67
0.3355	0.572827	19.7278	458.388	2000.55	0.575062	19.5975	460.894	2003.67
0.3365	0.571959	19.7785	457.417	1999.34	0.575062	19.5975	460.894	2003.67
