x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.00025	1000	9.35017e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00075	1000	8.58243e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00125	1000	9.21007e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00175	1000	7.57357e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00225	1000	7.44509e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00275	1000	9.03515e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00325	1000	1.07703e-12	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00375	1000	9.9476e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00425	1000	1.01228e-12	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00475	1000	6.37396e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00525	1000	4.721e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00575	1000	6.32804e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00625	1000	7.72264e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00675	1000	8.3659e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00725	1000	8.49534e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00775	1000	8.56265e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00825	1000	9.03009e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00875	1000	9.3286e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00925	1000	8.62364e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00975	1000	7.05899e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.01025	1000	8.58318e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.01075	1000	8.71151e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.01125	1000	8.23783e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.01175	1000	6.9041e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.01225	1000	3.08916e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.01275	1000	2.87377e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.01325	1000	3.11057e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
0.01375	1000	5.2155e-13	1e+09	1.07059e+06	1000	0	1e+09	1.07059e+06
