x	rho	u	p	e	rho_Ex	u_Ex	p_Ex	e_Ex
0.06625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.06875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.07125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.07375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.07625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.07875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.08125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.08375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.08625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.08875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.09125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.09375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.09625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.09875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.10125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.10375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.10625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.10875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.11125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.11375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.11625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.11875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.12125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.12375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.12625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.12875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.13125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.13375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.13625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.13875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.14125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.14375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.14625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.14875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.15125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.15375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.15625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.15875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.16125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.16375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.16625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.16875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.17125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.17375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.17625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.17875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.18125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.18375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.18625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.18875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.19125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.19375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.19625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.19875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.20125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.20375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.20625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.20875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.21125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.21375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.21625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.21875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.22125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.22375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.22625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.22875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.23125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.23375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.23625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.23875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.24125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.24375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.24625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.24875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.25125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.25375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.25625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.25875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.26125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.26375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.26625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.26875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.27125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.27375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.27625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.27875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.28125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.28375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.28625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.28875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.29125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.29375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.29625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.29875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.30125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.30375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.30625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.30875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.31125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.31375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.31625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.31875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.32125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.32375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.32625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.32875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.33125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.33375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.33625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.33875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.34125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.34375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.34625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.34875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.35125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.35375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.35625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.35875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.36125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.36375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.36625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.36875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.37125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.37375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.37625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.37875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.38125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.38375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.38625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.38875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.39125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.39375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.39625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.39875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.40125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.40375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.40625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.40875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.41125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.41375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.41625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.41875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.42125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.42375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.42625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.42875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.43125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.43375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.43625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.43875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.44125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.44375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.44625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.44875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.45125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.45375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.45625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.45875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.46125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.46375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.46625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.46875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.47125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.47375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.47625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.47875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.48125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.48375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.48625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.48875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.49125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.49375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.49625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.49875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.50125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.50375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.50625	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.50875	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.51125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.51375	5.99924	19.5975	460.894	192.064	5.99924	19.5975	460.894	192.063
0.51625	5.99925	19.5975	460.895	192.064	5.99924	19.5975	460.894	192.063
0.51875	5.99921	19.5975	460.895	192.065	5.99924	19.5975	460.894	192.063
0.52125	5.9972	19.6011	460.669	192.035	5.99924	19.5975	460.894	192.063
0.52375	5.99244	19.6131	459.927	191.878	5.99924	19.5975	460.894	192.063
0.52625	6.01423	19.6188	459.588	191.042	5.99924	19.5975	460.894	192.063
0.52875	6.74554	18.2777	547.777	203.015	14.2834	8.68855	1691.86	296.124
0.53125	9.64393	13.4715	979.214	253.842	14.2834	8.68855	1691.86	296.124
0.53375	12.6955	10.1392	1440.24	283.613	14.2834	8.68855	1691.86	296.124
0.53625	13.8423	9.08309	1620.87	292.739	14.2834	8.68855	1691.86	296.124
0.53875	14.1686	8.78474	1674.02	295.375	14.2834	8.68855	1691.86	296.124
0.54125	14.2527	8.70911	1687.47	295.992	14.2834	8.68855	1691.86	296.124
0.54375	14.2748	8.69071	1690.53	296.068	14.2834	8.68855	1691.86	296.124
0.54625	14.2812	8.68619	1691.1	296.035	14.2834	8.68855	1691.86	296.124
0.54875	14.2829	8.68499	1691.16	296.013	14.2834	8.68855	1691.86	296.124
0.55125	14.2827	8.68472	1691.22	296.027	14.2834	8.68855	1691.86	296.124
0.55375	14.2821	8.6853	1691.39	296.068	14.2834	8.68855	1691.86	296.124
0.55625	14.282	8.68632	1691.58	296.102	14.2834	8.68855	1691.86	296.124
0.55875	14.2826	8.68795	1691.87	296.141	14.2834	8.68855	1691.86	296.124
0.56125	14.2841	8.69005	1692.25	296.177	14.2834	8.68855	1691.86	296.124
0.56375	14.2851	8.69094	1692.41	296.186	14.2834	8.68855	1691.86	296.124
0.56625	14.2858	8.69132	1692.48	296.181	14.2834	8.68855	1691.86	296.124
0.56875	14.2863	8.69119	1692.45	296.167	14.2834	8.68855	1691.86	296.124
0.57125	14.2864	8.69083	1692.38	296.154	14.2834	8.68855	1691.86	296.124
0.57375	14.2863	8.6904	1692.3	296.14	14.2834	8.68855	1691.86	296.124
0.57625	14.2861	8.68989	1692.21	296.128	14.2834	8.68855	1691.86	296.124
0.57875	14.2856	8.68943	1692.11	296.123	14.2834	8.68855	1691.86	296.124
0.58125	14.2847	8.68903	1692.03	296.126	14.2834	8.68855	1691.86	296.124
0.58375	14.2839	8.68867	1691.96	296.131	14.2834	8.68855	1691.86	296.124
0.58625	14.2833	8.68841	1691.91	296.134	14.2834	8.68855	1691.86	296.124
0.58875	14.283	8.68829	1691.87	296.134	14.2834	8.68855	1691.86	296.124
0.59125	14.2829	8.68828	1691.86	296.134	14.2834	8.68855	1691.86	296.124
0.59375	14.283	8.68834	1691.86	296.132	14.2834	8.68855	1691.86	296.124
0.59625	14.2832	8.68843	1691.86	296.129	14.2834	8.68855	1691.86	296.124
0.59875	14.2832	8.68845	1691.86	296.126	14.2834	8.68855	1691.86	296.124
0.60125	14.2832	8.68839	1691.84	296.123	14.2834	8.68855	1691.86	296.124
0.60375	14.2829	8.68806	1691.76	296.117	14.2834	8.68855	1691.86	296.124
0.60625	14.2819	8.68727	1691.61	296.11	14.2834	8.68855	1691.86	296.124
0.60875	14.281	8.68652	1691.47	296.104	14.2834	8.68855	1691.86	296.124
0.61125	14.2804	8.68607	1691.38	296.102	14.2834	8.68855	1691.86	296.124
0.61375	14.2801	8.68586	1691.35	296.101	14.2834	8.68855	1691.86	296.124
0.61625	14.2801	8.68582	1691.34	296.101	14.2834	8.68855	1691.86	296.124
0.61875	14.2802	8.68593	1691.37	296.103	14.2834	8.68855	1691.86	296.124
0.62125	14.2811	8.68658	1691.5	296.109	14.2834	8.68855	1691.86	296.124
0.62375	14.2827	8.68798	1691.77	296.121	14.2834	8.68855	1691.86	296.124
0.62625	14.2843	8.68928	1692.02	296.133	14.2834	8.68855	1691.86	296.124
0.62875	14.2853	8.69013	1692.19	296.141	14.2834	8.68855	1691.86	296.124
0.63125	14.286	8.69059	1692.29	296.145	14.2834	8.68855	1691.86	296.124
0.63375	14.2862	8.69077	1692.33	296.147	14.2834	8.68855	1691.86	296.124
0.63625	14.2863	8.69077	1692.34	296.148	14.2834	8.68855	1691.86	296.124
0.63875	14.2862	8.69064	1692.33	296.148	14.2834	8.68855	1691.86	296.124
0.64125	14.2858	8.69021	1692.26	296.144	14.2834	8.68855	1691.86	296.124
0.64375	14.2851	8.68958	1692.15	296.139	14.2834	8.68855	1691.86	296.124
0.64625	14.2846	8.68909	1692.06	296.134	14.2834	8.68855	1691.86	296.124
0.64875	14.2842	8.68874	1692	296.13	14.2834	8.68855	1691.86	296.124
0.65125	14.284	8.68853	1691.95	296.127	14.2834	8.68855	1691.86	296.124
0.65375	14.2839	8.68842	1691.92	296.125	14.2834	8.68855	1691.86	296.124
0.65625	14.2838	8.68837	1691.9	296.123	14.2834	8.68855	1691.86	296.124
0.65875	14.2837	8.68835	1691.88	296.121	14.2834	8.68855	1691.86	296.124
0.66125	14.2836	8.68835	1691.86	296.12	14.2834	8.68855	1691.86	296.124
0.66375	14.2835	8.68834	1691.84	296.118	14.2834	8.68855	1691.86	296.124
0.66625	14.2833	8.68825	1691.81	296.115	14.2834	8.68855	1691.86	296.124
0.66875	14.2829	8.68794	1691.73	296.111	14.2834	8.68855	1691.86	296.124
0.67125	14.2823	8.68738	1691.62	296.104	14.2834	8.68855	1691.86	296.124
0.67375	14.2817	8.68684	1691.51	296.098	14.2834	8.68855	1691.86	296.124
0.67625	14.2813	8.68649	1691.43	296.093	14.2834	8.68855	1691.86	296.124
0.67875	14.2811	8.68632	1691.4	296.09	14.2834	8.68855	1691.86	296.124
0.68125	14.2811	8.68627	1691.39	296.089	14.2834	8.68855	1691.86	296.124
0.68375	14.2813	8.68633	1691.4	296.088	14.2834	8.68855	1691.86	296.124
0.68625	14.2819	8.68681	1691.5	296.09	14.2834	8.68855	1691.86	296.124
0.68875	14.2833	8.68785	1691.7	296.098	14.2834	8.68855	1691.86	296.124
0.69125	14.2846	8.68894	1691.91	296.106	14.2834	8.68855	1691.86	296.124
0.69375	14.2857	8.68974	1692.07	296.112	14.2834	8.68855	1691.86	296.124
0.69625	14.2864	8.69024	1692.17	296.115	14.2834	8.68855	1691.86	296.124
0.69875	14.2869	8.69049	1692.23	296.116	14.2834	8.68855	1691.86	296.124
0.70125	14.2871	8.69054	1692.25	296.114	14.2834	8.68855	1691.86	296.124
0.70375	14.2872	8.69047	1692.25	296.112	14.2834	8.68855	1691.86	296.124
0.70625	14.2872	8.69034	1692.23	296.109	14.2834	8.68855	1691.86	296.124
0.70875	14.287	8.69002	1692.17	296.103	14.2834	8.68855	1691.86	296.124
0.71125	14.2866	8.68948	1692.07	296.095	14.2834	8.68855	1691.86	296.124
0.71375	14.2864	8.68918	1692.01	296.088	14.2834	8.68855	1691.86	296.124
0.71625	14.2863	8.68896	1691.96	296.082	14.2834	8.68855	1691.86	296.124
0.71875	14.2862	8.68883	1691.92	296.076	14.2834	8.68855	1691.86	296.124
0.72125	14.2862	8.6887	1691.88	296.069	14.2834	8.68855	1691.86	296.124
0.72375	14.2861	8.68858	1691.84	296.064	14.2834	8.68855	1691.86	296.124
0.72625	14.2861	8.68854	1691.81	296.059	14.2834	8.68855	1691.86	296.124
0.72875	14.2861	8.68846	1691.77	296.05	14.2834	8.68855	1691.86	296.124
0.73125	14.2862	8.68834	1691.72	296.042	14.2834	8.68855	1691.86	296.124
0.73375	14.2861	8.68816	1691.67	296.033	14.2834	8.68855	1691.86	296.124
0.73625	14.2859	8.68773	1691.57	296.021	14.2834	8.68855	1691.86	296.124
0.73875	14.2859	8.6874	1691.5	296.01	14.2834	8.68855	1691.86	296.124
0.74125	14.2862	8.68715	1691.45	295.993	14.2834	8.68855	1691.86	296.124
0.74375	14.2868	8.68687	1691.4	295.973	14.2834	8.68855	1691.86	296.124
0.74625	14.2872	8.68669	1691.38	295.961	14.2834	8.68855	1691.86	296.124
0.74875	14.2877	8.68676	1691.4	295.955	14.2834	8.68855	1691.86	296.124
0.75125	14.2886	8.68719	1691.5	295.953	14.2834	8.68855	1691.86	296.124
0.75375	14.2898	8.68794	1691.66	295.955	14.2834	8.68855	1691.86	296.124
0.75625	14.2911	8.68876	1691.83	295.958	14.2834	8.68855	1691.86	296.124
0.75875	14.2923	8.68945	1691.98	295.959	14.2834	8.68855	1691.86	296.124
0.76125	14.2934	8.68994	1692.09	295.957	14.2834	8.68855	1691.86	296.124
0.76375	14.2945	8.69024	1692.16	295.947	14.2834	8.68855	1691.86	296.124
0.76625	14.296	8.69034	1692.2	295.923	14.2834	8.68855	1691.86	296.124
0.76875	14.2991	8.69027	1692.21	295.859	14.2834	8.68855	1691.86	296.124
0.77125	14.3056	8.69009	1692.2	295.722	14.2834	8.68855	1691.86	296.124
0.77375	14.3156	8.68985	1692.17	295.51	14.2834	8.68855	1691.86	296.124
0.77625	14.3277	8.6896	1692.13	295.255	14.2834	8.68855	1691.86	296.124
0.77875	14.3399	8.68934	1692.1	294.997	14.2834	8.68855	1691.86	296.124
0.78125	14.3511	8.68909	1692.05	294.761	14.2834	8.68855	1691.86	296.124
0.78375	14.3608	8.68886	1692.01	294.553	14.2834	8.68855	1691.86	296.124
0.78625	14.369	8.68865	1691.95	294.376	14.2834	8.68855	1691.86	296.124
0.78875	14.3755	8.68847	1691.9	294.233	14.2834	8.68855	1691.86	296.124
0.79125	14.3804	8.68833	1691.84	294.121	14.2834	8.68855	1691.86	296.124
0.79375	14.384	8.68819	1691.78	294.039	14.2834	8.68855	1691.86	296.124
0.79625	14.3862	8.68804	1691.72	293.983	14.2834	8.68855	1691.86	296.124
0.79875	14.3874	8.68783	1691.67	293.949	14.2834	8.68855	1691.86	296.124
0.80125	14.3878	8.6876	1691.61	293.932	14.2834	8.68855	1691.86	296.124
0.80375	14.3878	8.68739	1691.57	293.924	14.2834	8.68855	1691.86	296.124
0.80625	29.7172	8.68712	1691.52	142.301	31.0524	8.68855	1691.86	136.21
0.80875	29.7206	8.68703	1691.49	142.283	31.0524	8.68855	1691.86	136.21
0.81125	29.7454	8.68707	1691.51	142.165	31.0524	8.68855	1691.86	136.21
0.81375	29.829	8.68739	1691.59	141.774	31.0524	8.68855	1691.86	136.21
0.81625	29.9797	8.68805	1691.76	141.076	31.0524	8.68855	1691.86	136.21
0.81875	30.1518	8.68882	1691.96	140.287	31.0524	8.68855	1691.86	136.21
0.82125	30.3114	8.68941	1692.11	139.561	31.0524	8.68855	1691.86	136.21
0.82375	30.4498	8.68975	1692.19	138.933	31.0524	8.68855	1691.86	136.21
0.82625	30.5676	8.68986	1692.21	138.399	31.0524	8.68855	1691.86	136.21
0.82875	30.6661	8.68979	1692.18	137.952	31.0524	8.68855	1691.86	136.21
0.83125	30.7472	8.68963	1692.12	137.583	31.0524	8.68855	1691.86	136.21
0.83375	30.8133	8.68939	1692.05	137.282	31.0524	8.68855	1691.86	136.21
