x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.00125	1000	0.000567591	9.99998e+08	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00375	1000	0.00108585	9.99997e+08	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00625	999.999	0.0017642	9.99995e+08	1.07059e+06	1000	0	1e+09	1.07059e+06
0.00875	999.999	0.00291926	9.99992e+08	1.07059e+06	1000	0	1e+09	1.07059e+06
0.01125	999.998	0.00475267	9.99987e+08	1.07059e+06	1000	0	1e+09	1.07059e+06
0.01375	999.997	0.0076629	9.9998e+08	1.07059e+06	1000	0	1e+09	1.07059e+06
0.01625	999.995	0.0122173	9.99968e+08	1.07058e+06	1000	0	1e+09	1.07059e+06
0.01875	999.993	0.0192619	9.99949e+08	1.07058e+06	1000	0	1e+09	1.07059e+06
0.02125	999.989	0.0300222	9.9992e+08	1.07058e+06	1000	0	1e+09	1.07059e+06
0.02375	999.983	0.0462486	9.99877e+08	1.07057e+06	1000	0	1e+09	1.07059e+06
0.02625	999.973	0.0703972	9.99813e+08	1.07056e+06	1000	0	1e+09	1.07059e+06
0.02875	999.96	0.105851	9.99719e+08	1.07055e+06	1000	0	1e+09	1.07059e+06
0.03125	999.941	0.157177	9.99583e+08	1.07053e+06	1000	0	1e+09	1.07059e+06
0.03375	999.913	0.230419	9.99389e+08	1.0705e+06	1000	0	1e+09	1.07059e+06
0.03625	999.874	0.333388	9.99116e+08	1.07046e+06	1000	0	1e+09	1.07059e+06
0.03875	999.821	0.475945	9.98738e+08	1.07041e+06	1000	0	1e+09	1.07059e+06
0.04125	999.747	0.670214	9.98222e+08	1.07034e+06	1000	0	1e+09	1.07059e+06
0.04375	999.649	0.930689	9.97532e+08	1.07024e+06	1000	0	1e+09	1.07059e+06
0.04625	999.52	1.27416	9.96622e+08	1.07011e+06	1000	0	1e+09	1.07059e+06
0.04875	999.352	1.71943	9.95442e+08	1.06994e+06	1000	0	1e+09	1.07059e+06
0.05125	999.138	2.28675	9.9394e+08	1.06973e+06	1000	0	1e+09	1.07059e+06
0.05375	998.87	2.99702	9.92061e+08	1.06946e+06	1000	0	1e+09	1.07059e+06
0.05625	998.54	3.87075	9.89751e+08	1.06913e+06	1000	0	1e+09	1.07059e+06
0.05875	998.142	4.92681	9.86962e+08	1.06874e+06	1000	0	1e+09	1.07059e+06
0.06125	997.668	6.18129	9.83652e+08	1.06827e+06	1000	0	1e+09	1.07059e+06
0.06375	997.115	7.64631	9.79793e+08	1.06773e+06	1000	0	1e+09	1.07059e+06
0.06625	996.48	9.32923	9.75367e+08	1.0671e+06	1000	0	1e+09	1.07059e+06
0.06875	995.76	11.2321	9.70371e+08	1.06639e+06	1000	0	1e+09	1.07059e+06
0.07125	994.959	13.3518	9.64818e+08	1.06561e+06	999.265	1.94905	9.94834e+08	1.06985e+06
0.07375	994.078	15.6803	9.58732e+08	1.06476e+06	997.794	5.84867	9.84528e+08	1.06839e+06
0.07625	993.122	18.2053	9.52149e+08	1.06383e+06	996.321	9.74829	9.74263e+08	1.06694e+06
